ID_REF	MiaPACA2_EV	MiaPACA2_EV.Detection_Pval	MiaPACA2_ARHGEF10	MiaPACA2_ARHGEF10.Detection_Pval	Hs766T_shGFP	Hs766T_shGFP.Detection_Pval	Hs766T_shARHGEF10	Hs766T_shARHGEF10.Detection_Pval	
ILMN_2207960	116.8	0.15172	290.6	0.25517	263.1	0.95517	117	0.8069	
ILMN_1784283	106.7	0.68276	294.4	0.1931	268.9	0.93103	133.5	0.28276	
ILMN_1764266	115.6	0.17241	271.7	0.55862	280.4	0.82759	139	0.16207	
ILMN_3272074	235.2	0	3405.5	0	5180	0	357.7	0	
ILMN_1657708	161.5	0	432.1	0	16276.4	0	1851.7	0	
ILMN_1735578	125.9	0.01379	264.2	0.68276	319	0.25862	139.7	0.15172	
ILMN_3245764	122.1	0.03103	404.8	0.00345	701.1	0	141.2	0.12414	
ILMN_2342579	158.1	0	291	0.25517	5369.7	0	227.6	0	
ILMN_2043728	559	0	3888.6	0	9123.1	0	1428.8	0	
ILMN_1753950	283.3	0	3341.2	0	3733	0	307.9	0	
ILMN_1680193	630.7	0	4286.1	0	2369.1	0	361.8	0	
ILMN_2356273	124.1	0.02069	267	0.63448	308.3	0.37241	132.9	0.28966	
ILMN_1767032	119.7	0.07586	320.5	0.03448	307.7	0.37241	132.9	0.28966	
ILMN_1779984	174.9	0	895.7	0	330.5	0.17931	125	0.4931	
ILMN_2273572	200.3	0	1386.9	0	1491.9	0	281.3	0	
ILMN_1674399	1372	0	10458.9	0	11447	0	2321.7	0	
ILMN_2163324	118.3	0.10345	286	0.31724	315.9	0.2931	136.7	0.21724	
ILMN_3308550	156.5	0	725.1	0	785.1	0	157.1	0.01724	
ILMN_1811039	106.1	0.71379	269.1	0.6069	328.5	0.19655	118.6	0.72759	
ILMN_1706337	108.6	0.56207	306.6	0.11724	312.2	0.33103	123.8	0.53103	
ILMN_2342554	109.9	0.48621	287.3	0.3	349.8	0.07241	139.5	0.15517	
ILMN_1744545	110	0.48276	277.5	0.45862	293.5	0.63103	132.7	0.28966	
ILMN_1789007	135	0	4884.8	0	1127.8	0	155.2	0.02414	
ILMN_1736929	107.4	0.62759	285.7	0.32069	295	0.6	124.2	0.51379	
ILMN_1661395	110.1	0.48276	406.6	0.00345	413.2	0.01034	137.5	0.1931	
ILMN_1659893	107.3	0.63448	270.7	0.57931	257.7	0.98621	132.2	0.30345	
ILMN_1796928	121.3	0.04138	289.3	0.27241	307.3	0.38966	145.8	0.06552	
ILMN_3310855	136.8	0	281.1	0.37931	303.8	0.43448	159.9	0.01724	
ILMN_1718718	1572.1	0	14457.2	0	26415.8	0	5988	0	
ILMN_1794597	141.2	0	551.4	0	931.9	0	143.4	0.09655	
ILMN_3235185	3270.3	0	9814.4	0	7637.9	0	2659.7	0	
ILMN_1758633	271.6	0	8114.4	0	8950.2	0	316.6	0	
ILMN_1671270	113.6	0.25172	332.7	0.01724	362.3	0.03448	135.4	0.24483	
ILMN_2055043	101.3	0.90345	272.2	0.55517	305.8	0.41034	124.2	0.51379	
ILMN_1763732	121.3	0.04138	430.5	0	608.4	0	136	0.22759	
ILMN_3238102	106.3	0.70345	298.2	0.16897	353.5	0.05517	126.1	0.45517	
ILMN_1791302	142.1	0	297.4	0.17241	5427.8	0	205.8	0.00345	
ILMN_2384140	110.4	0.44483	295.9	0.17931	499.3	0.0069	222.6	0	
ILMN_1702296	112.1	0.34138	274.2	0.5069	316.6	0.28621	146.9	0.05862	
ILMN_1655387	145.5	0	486.1	0	300.4	0.52069	128.7	0.35862	
ILMN_1748090	347.1	0	1714.2	0	3321.2	0	791.1	0	
ILMN_2112049	292	0	5492.6	0	6990.6	0	456.4	0	
ILMN_2072101	117.8	0.11034	350.5	0.0069	8171.7	0	1977.5	0	
ILMN_2139167	99.2	0.95172	239.1	0.97586	310.3	0.35517	124.6	0.5	
ILMN_2199554	119.7	0.07586	281.5	0.36552	2466.8	0	179.5	0.00345	
ILMN_3243749	217.4	0	3362.9	0	6621.9	0	503.5	0	
ILMN_1794761	104.7	0.77931	259.7	0.8069	297.1	0.57241	129.2	0.34828	
ILMN_1710427	479.8	0	4743.1	0	7722	0	771.3	0	
ILMN_2390974	668.8	0	6948.3	0	12973.2	0	2856.8	0	
ILMN_1672302	113.7	0.24138	380.6	0.00345	459.7	0.01034	149.2	0.05517	
ILMN_1655765	7879.3	0	27731.2	0	27853.6	0	11944.9	0	
ILMN_1718754	139.7	0	451.8	0	463.2	0.01034	124.8	0.49655	
ILMN_2219002	143.6	0	315.9	0.06207	19261.4	0	3533.9	0	
ILMN_1685676	390.3	0	4342.1	0	12710.3	0	1960.8	0	
ILMN_3242676	115.3	0.17241	233.3	0.98276	532.2	0.0069	128.7	0.35862	
ILMN_2275110	125.5	0.01379	468.1	0	600.7	0	164.4	0.01379	
ILMN_2115073	110.4	0.45172	300	0.15517	295.5	0.5931	136.4	0.21724	
ILMN_3248304	110.6	0.43793	289	0.27241	336.6	0.13448	162.1	0.01724	
ILMN_2174574	186.4	0	797.1	0	873	0	300	0	
ILMN_3309754	123.1	0.02414	249.9	0.93448	318.8	0.26207	107.5	0.98621	
ILMN_2103739	108.7	0.54828	280.1	0.3931	300.6	0.51034	125.3	0.48276	
ILMN_1696110	122.4	0.02414	3960.8	0	3783.8	0	172.8	0.0069	
ILMN_1678690	140.9	0	655	0	623.6	0	148.8	0.05517	
ILMN_1809552	97.4	0.96897	1036.1	0	2717.3	0	137	0.20345	
ILMN_1727135	130.3	0.00345	1312.4	0	779	0	184.5	0.00345	
ILMN_2210753	102.9	0.86552	262	0.75172	312.5	0.32759	139.8	0.15172	
ILMN_1786570	108.1	0.58621	288.6	0.28621	322.7	0.22414	118.7	0.72759	
ILMN_1738116	117.7	0.12759	281.7	0.36207	323.9	0.21379	129.5	0.34828	
ILMN_1666502	113.8	0.23793	1925.2	0	1220.8	0	140.2	0.14138	
ILMN_1735700	504.4	0	15374	0	298.9	0.54828	120.3	0.65172	
ILMN_1721523	115.6	0.17241	269.9	0.58621	989.9	0	363.8	0	
ILMN_1702097	103.2	0.85517	265.9	0.65517	322.1	0.22759	117.3	0.7931	
ILMN_2178855	290.4	0	6092.4	0	4918	0	295.9	0	
ILMN_2411384	104.3	0.7931	339.7	0.01379	301.3	0.5	123	0.56207	
ILMN_1720136	104.6	0.77931	286.9	0.30345	277.7	0.84138	118.9	0.70345	
ILMN_3240354	97.1	0.96897	354.8	0.00345	359.3	0.04138	138.4	0.17241	
ILMN_1659290	101.6	0.8931	284	0.34138	254.1	0.9931	115	0.89655	
ILMN_3247111	111	0.40345	266.2	0.65172	333	0.15172	135.1	0.24828	
ILMN_1701873	103.4	0.83793	280	0.3931	302.1	0.48621	118.9	0.7	
ILMN_2277676	2015.9	0	23186.7	0	15930.1	0	1103.6	0	
ILMN_2352159	125.1	0.01724	473.1	0	460.8	0.01034	150.6	0.05172	
ILMN_1732901	100.3	0.93103	284.8	0.33448	295.3	0.6	112.6	0.94138	
ILMN_1729314	149.5	0	336.2	0.01379	393.7	0.01379	156.9	0.01724	
ILMN_1757114	106.5	0.69655	258.6	0.83103	316.8	0.27931	131.5	0.31034	
ILMN_1739876	11344.6	0	21993.1	0	21392.5	0	9948.7	0	
ILMN_1667609	870.9	0	4317.8	0	9564.3	0	2721.8	0	
ILMN_1755862	3226.6	0	16874.2	0	17874.1	0	4876.8	0	
ILMN_1745884	97.9	0.96552	273.3	0.54138	284.9	0.75517	114.8	0.91379	
ILMN_1724959	1123.2	0	10014.6	0	14142.8	0	2754.2	0	
ILMN_1691295	109.6	0.4931	273.8	0.52414	299.5	0.54138	128.4	0.36552	
ILMN_3235584	172.5	0	1037.8	0	2374.3	0	394.4	0	
ILMN_1685982	385.3	0	2858.6	0	5415.1	0	1104.3	0	
ILMN_2414165	127.8	0.0069	303	0.13448	4090	0	208.4	0	
ILMN_2112942	115.6	0.17241	260	0.8069	290.1	0.67241	121.9	0.60345	
ILMN_2252178	116.6	0.15172	724.7	0	634.5	0	119.4	0.68621	
ILMN_1705907	4377.6	0	18536.2	0	12989.9	0	4147.6	0	
ILMN_1754364	102.7	0.87241	331.5	0.01724	313.9	0.32069	127.4	0.41034	
ILMN_1713397	125.1	0.01724	299.1	0.16552	327.4	0.20345	105.5	0.98966	
ILMN_2374449	639.3	0	361.9	0.00345	14464.1	0	515.9	0	
ILMN_1659024	116	0.15862	433.5	0	346.6	0.08276	123.2	0.55517	
ILMN_1666634	255.3	0	15650.9	0	14524.5	0	256.4	0	
ILMN_2175131	11063.4	0	24571	0	21361.1	0	11462.8	0	
ILMN_3237761	113.7	0.24138	276.3	0.47931	333.8	0.14828	118.1	0.75517	
ILMN_2292646	127	0.01034	550.9	0	1179	0	128.1	0.36897	
ILMN_1677968	148	0	6579.3	0	6696.5	0	204.5	0.00345	
ILMN_1789638	222.5	0	1182.5	0	2218.7	0	378.3	0	
ILMN_2175737	123.2	0.02414	246.9	0.95172	313.2	0.32759	115.7	0.87586	
ILMN_1673232	233.8	0	2027.5	0	1306.4	0	264	0	
ILMN_2401779	473.7	0	3080.8	0	6546.8	0	1142.4	0	
ILMN_1701454	105.3	0.75172	300	0.15862	293.5	0.63103	110.8	0.95862	
ILMN_2124425	104.9	0.77586	254.7	0.87586	274.1	0.8931	138.2	0.17931	
ILMN_2396702	113.6	0.24828	329.7	0.01724	383.1	0.01379	124.1	0.51724	
ILMN_1710619	110.5	0.43793	240.2	0.97586	294.7	0.6069	122.8	0.57241	
ILMN_3309133	105.6	0.74483	279.7	0.39655	287.1	0.72069	130.2	0.33103	
ILMN_1708632	549.8	0	5086.5	0	1696.3	0	268.1	0	
ILMN_2103919	1019.1	0	11553.2	0	9346.8	0	1100.7	0	
ILMN_2278235	1001.3	0	12590.1	0	12620.9	0	2286.8	0	
ILMN_1735488	438.1	0	2047.9	0	2231.8	0	222.1	0	
ILMN_1806787	116.4	0.15172	271.9	0.55862	305.3	0.41034	115.4	0.88276	
ILMN_1718619	498.6	0	4086.6	0	5578.8	0	1285.2	0	
ILMN_2347888	665.3	0	4011.9	0	6849.6	0	1206.1	0	
ILMN_1655821	163	0	2470	0	1770.8	0	173.4	0.0069	
ILMN_2376142	1310.3	0	7069.6	0	8964.1	0	2780.3	0	
ILMN_1741180	181.6	0	1817.8	0	1830	0	254	0	
ILMN_1654065	134.3	0	271.1	0.57241	1515.1	0	140.6	0.13448	
ILMN_1669174	100	0.93103	293	0.22069	316.9	0.27931	124.3	0.50345	
ILMN_1659823	98.4	0.96552	282	0.35172	383.8	0.01379	134.9	0.25862	
ILMN_1738449	117.2	0.13793	742.8	0	1023.9	0	140.6	0.13793	
ILMN_1768273	566.9	0	2106.1	0	3828.5	0	1233.4	0	
ILMN_2358278	354.1	0	5411.7	0	7681.5	0	772.5	0	
ILMN_1729487	118.2	0.1069	337.8	0.01379	4852.5	0	805	0	
ILMN_1685948	105.9	0.72759	246.3	0.95172	287.9	0.71379	127.2	0.41724	
ILMN_2199843	110.4	0.45172	271.2	0.57241	247.5	1	131.1	0.32069	
ILMN_2332368	240.9	0	2434.6	0	2265	0	258.1	0	
ILMN_1706672	107.9	0.60345	276.2	0.47931	350.8	0.06897	137.2	0.20345	
ILMN_3251572	191.9	0	858.9	0	934.1	0	324.6	0	
ILMN_1800182	103.3	0.85517	308.6	0.1	281.6	0.79655	129.7	0.34483	
ILMN_3251418	162.6	0	1681.9	0	1928.1	0	174.7	0.00345	
ILMN_1685012	244.2	0	9464.6	0	9253.7	0	258.1	0	
ILMN_3249949	165.5	0	4351.3	0	4805.9	0	193.2	0.00345	
ILMN_1666845	153.2	0	358.7	0.00345	26513.8	0	1174.8	0	
ILMN_1773493	3045.4	0	12402.9	0	14459.5	0	3166.4	0	
ILMN_2080306	104.5	0.78276	259.2	0.82069	329.1	0.18621	103.3	0.98966	
ILMN_2207504	105.8	0.73793	281	0.37931	306	0.41034	116.8	0.81379	
ILMN_2194649	795	0	7876	0	8946.4	0	781.9	0	
ILMN_1710297	99.5	0.94138	280.7	0.37931	284.5	0.75862	103.7	0.98966	
ILMN_1772951	116.2	0.15172	243.9	0.96552	2671	0	253	0	
ILMN_1712456	120.6	0.04828	390.2	0.00345	447.5	0.01034	147.7	0.05862	
ILMN_1746831	100.7	0.92414	295.5	0.17931	289.8	0.68276	128.7	0.35862	
ILMN_1780132	109.7	0.48621	332.9	0.01724	5260.5	0	173.7	0.0069	
ILMN_1707095	101.9	0.88966	355	0.00345	584	0	132.3	0.29655	
ILMN_3235917	846.7	0	11009.9	0	11246.5	0	1148.1	0	
ILMN_1731275	105.6	0.74483	301.6	0.14138	315.3	0.3	130.2	0.33103	
ILMN_2075927	1975.8	0	19643.8	0	19697.5	0	1458.8	0	
ILMN_1686770	106.3	0.69655	258.2	0.83448	280	0.83103	142.1	0.11379	
ILMN_2215194	528.2	0	7049.4	0	9776.9	0	725.5	0	
ILMN_1702226	104.4	0.78621	257.2	0.85517	312.7	0.32759	134.3	0.26552	
ILMN_1656287	136	0	399.1	0.00345	511	0.0069	147.6	0.05862	
ILMN_1739587	114.7	0.19655	337.3	0.01379	398.5	0.01034	147.5	0.05862	
ILMN_2213759	108	0.58621	295.7	0.17931	335.8	0.13793	117.8	0.76552	
ILMN_2331087	122.9	0.02414	284.7	0.33448	359	0.04138	122.5	0.58276	
ILMN_3310865	110.4	0.44483	269.3	0.60345	302	0.48621	111.7	0.94828	
ILMN_2415144	2095.5	0	12507.3	0	21601.2	0	10259.1	0	
ILMN_1788099	1895.5	0	25366.7	0	24194.5	0	1814.3	0	
ILMN_1702755	107.7	0.61724	261.3	0.77586	296.4	0.58276	125.5	0.47586	
ILMN_2298795	103.7	0.81724	278.9	0.41724	313	0.32759	133.5	0.28276	
ILMN_1752841	106.6	0.68621	260.1	0.8069	315.7	0.3	132.9	0.28966	
ILMN_2131269	110.7	0.42069	277.4	0.45862	276.4	0.85172	129.2	0.34828	
ILMN_2351893	106.5	0.6931	272.4	0.54828	302.2	0.47931	116.3	0.84483	
ILMN_1667906	100.7	0.92414	286.7	0.31034	689.3	0	118	0.75517	
ILMN_1685952	115.1	0.17931	628.1	0	548.8	0.00345	121.6	0.62414	
ILMN_1683858	127.1	0.01034	751	0	519	0.0069	143.8	0.0931	
ILMN_2270845	116.1	0.15517	306.3	0.11724	345.3	0.09655	154.3	0.02759	
ILMN_1668566	133.4	0	499.2	0	1627.3	0	169	0.01379	
ILMN_1759679	127.8	0.0069	344.6	0.01379	379.4	0.01724	130.2	0.33103	
ILMN_1683214	109.9	0.48621	282.4	0.34483	314.3	0.31034	111.7	0.94483	
ILMN_1743714	140	0	1088.8	0	3850.4	0	405	0	
ILMN_1665856	106.2	0.71034	257.9	0.84138	369.3	0.02414	107.4	0.98621	
ILMN_1738759	2555.8	0	11212.3	0	17641.4	0	9468.2	0	
ILMN_1667980	113.6	0.24828	277.3	0.45862	346.1	0.08966	139.8	0.15172	
ILMN_1662952	177.1	0	2835.1	0	3527.9	0	249.1	0	
ILMN_2248725	649.1	0	4260.7	0	5450.9	0	1274.4	0	
ILMN_1661733	1481.3	0	330	0.01724	450	0.01034	200.2	0.00345	
ILMN_1755658	105.1	0.76207	280.7	0.37931	501.5	0.0069	136.2	0.22414	
ILMN_1772845	288.9	0	2419.6	0	3524.7	0	517.3	0	
ILMN_1661332	119.7	0.07586	245.2	0.96207	522.5	0.0069	121.7	0.62414	
ILMN_1767642	842.4	0	6157.6	0	7472.3	0	2314.8	0	
ILMN_1750792	205.6	0	3504.3	0	5990.2	0	331.8	0	
ILMN_1767303	112.1	0.34483	302.5	0.13793	301	0.50345	145.5	0.07241	
ILMN_2047676	670.7	0	5867.1	0	7283.6	0	1432.6	0	
ILMN_1809034	645.4	0	7896	0	8067.2	0	1584.7	0	
ILMN_1788203	174	0	946.1	0	12263.3	0	3091	0	
ILMN_1678457	135.9	0	539.6	0	712.5	0	173.7	0.0069	
ILMN_1692041	812.5	0	7863.7	0	7960.6	0	1079.9	0	
ILMN_1809291	291.6	0	318.4	0.04828	469.7	0.01034	148.8	0.05517	
ILMN_1672389	346.3	0	6580.7	0	4963.9	0	219.6	0	
ILMN_1692895	128.3	0.00345	345.7	0.01034	381.8	0.01724	125.5	0.47586	
ILMN_1678454	1141.9	0	5878.6	0	8239	0	2757	0	
ILMN_1753271	147.9	0	647.1	0	341.2	0.11724	123.2	0.55517	
ILMN_1658469	298.2	0	2350.2	0	5675.8	0	1879.9	0	
ILMN_1705495	97.6	0.96897	270.5	0.58621	285.1	0.75172	113.3	0.93103	
ILMN_2044081	107.7	0.61379	301.6	0.14138	336.2	0.13448	140.3	0.13793	
ILMN_1683806	173	0	275.5	0.48966	346.5	0.08276	120.3	0.65172	
ILMN_1684293	17806.4	0	25728	0	25574.5	0	18602.9	0	
ILMN_1800078	113.8	0.23793	246.3	0.95172	1190	0	238.3	0	
ILMN_1747451	369.3	0	10492	0	3330	0	150.7	0.04828	
ILMN_1735148	186.1	0	2672.6	0	3524.4	0	243.7	0	
ILMN_1776963	463.7	0	4679.9	0	4324.8	0	1117.4	0	
ILMN_2258689	183.1	0	1325.8	0	1458.7	0	180.1	0.00345	
ILMN_1802537	105.5	0.74483	276.5	0.47931	407.6	0.01034	136.1	0.22414	
ILMN_1783636	2217.4	0	25387.9	0	25272.3	0	5121.1	0	
ILMN_1716465	644.7	0	5638.5	0	686.6	0	177.7	0.00345	
ILMN_1810810	19363.2	0	24142.4	0	24098.5	0	15632.7	0	
ILMN_1733831	117.7	0.11724	459.3	0	446.9	0.01034	149.4	0.05517	
ILMN_1674385	16791.9	0	22885	0	21031.8	0	12771.9	0	
ILMN_1763036	567.8	0	5135.1	0	6269.3	0	1094.4	0	
ILMN_1689000	115.1	0.17931	289.7	0.26897	321.2	0.24138	122.5	0.58276	
ILMN_1737435	114.7	0.2	278.4	0.43103	291.1	0.66207	118.9	0.7	
ILMN_1796749	380.6	0	3852.2	0	4744.9	0	634.7	0	
ILMN_1777998	182.8	0	296.5	0.17586	6782.6	0	1709.8	0	
ILMN_1810838	2832.3	0	12371.9	0	14102.6	0	4406.1	0	
ILMN_1774800	257.1	0	8152.7	0	7646	0	480.1	0	
ILMN_3239955	99.7	0.93793	351.5	0.0069	326.3	0.20345	114.8	0.91034	
ILMN_1724907	939.7	0	14541.4	0	14128.9	0	1167.2	0	
ILMN_3235221	289.2	0	6108.1	0	7036.1	0	448.4	0	
ILMN_2324375	211.8	0	3871.7	0	7827.3	0	545.4	0	
ILMN_3308575	105.8	0.73448	274.1	0.51034	301	0.50345	139	0.16207	
ILMN_1688639	477	0	4012.6	0	7613.3	0	852.1	0	
ILMN_3308138	896.1	0	8311.1	0	6433	0	624.5	0	
ILMN_1666690	156.9	0	1886.1	0	7038	0	319.2	0	
ILMN_1653498	121.3	0.04138	477.4	0	438.9	0.01034	131.9	0.3069	
ILMN_2167915	128.4	0.00345	691.4	0	4253.9	0	181.9	0.00345	
ILMN_1742813	768.4	0	7628.4	0	7512.5	0	873.4	0	
ILMN_1703015	2251.9	0	10841	0	15024.4	0	4252.8	0	
ILMN_2412046	111.4	0.38966	291	0.25517	361.7	0.03793	114.2	0.92759	
ILMN_2316236	753.4	0	298.1	0.16897	515.5	0.0069	136.6	0.21724	
ILMN_2283196	177.3	0	872	0	5166.3	0	1204.3	0	
ILMN_1710064	104.3	0.7931	261	0.78276	1756.2	0	196	0.00345	
ILMN_1688089	4628	0	10347.6	0	10257.3	0	4840.5	0	
ILMN_1677572	150	0	1377.6	0	2831.7	0	209.4	0	
ILMN_2263829	184.7	0	1967.7	0	1843.4	0	187.7	0.00345	
ILMN_2101375	1105.2	0	7228.2	0	8422.2	0	1303.4	0	
ILMN_1813938	806.2	0	16365.3	0	19048.1	0	1743.1	0	
ILMN_1716679	117.9	0.11034	559.8	0	330.3	0.18276	104	0.98966	
ILMN_1660126	106.5	0.6931	296.2	0.17586	350	0.07241	135.8	0.22759	
ILMN_2063254	108.1	0.58621	282.6	0.34138	300.4	0.52069	116.4	0.82069	
ILMN_1724805	109.5	0.49655	265.6	0.65862	295.8	0.58966	132.9	0.28966	
ILMN_1666076	115.3	0.17241	934.1	0	1886.3	0	140.9	0.12759	
ILMN_1727352	109.4	0.50345	236.5	0.98276	292	0.64138	137.8	0.1931	
ILMN_1718268	121.2	0.04138	461.1	0	1327	0	248.6	0	
ILMN_1692026	147.8	0	4928.2	0	3790.9	0	177.7	0.00345	
ILMN_2112744	119.4	0.08276	570.8	0	350.8	0.06897	134.4	0.26207	
ILMN_1680375	102.4	0.87931	282.4	0.34483	305	0.42069	109.4	0.96897	
ILMN_1762714	111.9	0.35517	281.8	0.35862	417	0.01034	116.4	0.83448	
ILMN_1685974	358.3	0	3798.5	0	2686.8	0	291.5	0	
ILMN_2119123	108.8	0.53448	294.3	0.1931	4580.2	0	608.3	0	
ILMN_1681081	470.8	0	5489	0	6376.6	0	1349.8	0	
ILMN_2408663	122.3	0.02414	320.6	0.03448	620.3	0	142.1	0.11379	
ILMN_1799151	1011.4	0	4784.6	0	5159.8	0	1284.9	0	
ILMN_1780618	783.4	0	9887.7	0	10092.1	0	1219.6	0	
ILMN_3249074	120.7	0.04828	560.9	0	359.2	0.04138	134.9	0.25517	
ILMN_1726805	111.7	0.36897	306.4	0.11724	346.7	0.08276	124.1	0.51724	
ILMN_1772446	873.4	0	8097.4	0	6117.4	0	637	0	
ILMN_1734893	108.6	0.56207	299.1	0.16552	316.8	0.27931	120.8	0.64138	
ILMN_3238649	105.1	0.75862	298.5	0.16897	314.5	0.3069	114.4	0.92069	
ILMN_1806106	3721.9	0	18104.7	0	18509	0	5175.1	0	
ILMN_1812067	529	0	1965.2	0	4220.2	0	1510.3	0	
ILMN_1660436	3121.5	0	17089.5	0	17395.8	0	3999.5	0	
ILMN_1654010	743.1	0	7801.5	0	8949	0	1290.7	0	
ILMN_2341487	268.4	0	2858.3	0	3868.1	0	518.1	0	
ILMN_2123743	282.3	0	970.2	0	1084.2	0	189.4	0.00345	
ILMN_1677997	368.1	0	1862.8	0	2661.7	0	742.2	0	
ILMN_3238623	4162.7	0	13224.7	0	14984.1	0	7132.2	0	
ILMN_1793537	160.1	0	305.8	0.11724	305.1	0.41724	165.5	0.01379	
ILMN_1803637	110	0.48276	510.8	0	290.9	0.66552	113.5	0.93103	
ILMN_1806464	109.5	0.49655	286.2	0.31724	355.8	0.04483	128.5	0.36207	
ILMN_1675331	128.7	0.00345	254.2	0.88276	345.1	0.09655	135.5	0.23448	
ILMN_2362681	1528.7	0	10894.3	0	19278.1	0	8887.6	0	
ILMN_1655974	143.5	0	442.7	0	412.6	0.01034	140.7	0.13103	
ILMN_1746633	161.3	0	1344.3	0	5265.3	0	296.9	0	
ILMN_1752169	111.5	0.38621	273.8	0.52759	274	0.8931	111.5	0.94828	
ILMN_2345292	115	0.18276	367.6	0.00345	630.9	0	123.3	0.55517	
ILMN_1705602	207.1	0	760.4	0	804.9	0	205.1	0.00345	
ILMN_3237329	112.4	0.31724	320.7	0.03448	399.8	0.01034	139.9	0.15172	
ILMN_2403889	1232.4	0	10313.3	0	9776	0	1836	0	
ILMN_1813800	391.3	0	6030.9	0	7429.7	0	974.9	0	
ILMN_2342033	1390.9	0	6779.2	0	10516.9	0	2616.7	0	
ILMN_2395692	115.2	0.17586	1340.7	0	332.2	0.15517	129.3	0.34828	
ILMN_1755548	110.4	0.45172	243.4	0.96897	320.8	0.24138	136.6	0.21724	
ILMN_2400613	2037.4	0	7909.2	0	9147	0	3395.7	0	
ILMN_3245620	390.7	0	1559.9	0	2732.3	0	1239.6	0	
ILMN_1748254	104.9	0.77586	502.2	0	323	0.22069	115.4	0.88276	
ILMN_1658576	108.2	0.58621	252.5	0.91724	349.5	0.07241	139.6	0.15517	
ILMN_1770052	139.5	0	682.1	0	418.1	0.01034	128.6	0.36207	
ILMN_1675038	473.2	0	7788.6	0	8659.1	0	1015.5	0	
ILMN_1671486	218.9	0	1761.7	0	638.7	0	172.2	0.0069	
ILMN_2393712	240.2	0	3052.1	0	5117.3	0	328.3	0	
ILMN_2227800	2689.4	0	9464.7	0	11188.1	0	3929.9	0	
ILMN_3242067	135.1	0	541.2	0	426.1	0.01034	136.1	0.22414	
ILMN_1671387	1896.3	0	8116.4	0	11246.8	0	4008.9	0	
ILMN_2342651	118.6	0.1	340.8	0.01379	400.5	0.01034	124.4	0.50345	
ILMN_1766487	113.6	0.24828	267	0.63448	326.4	0.20345	123.9	0.52759	
ILMN_1778064	247	0	1600.1	0	12225.5	0	1783.9	0	
ILMN_1735930	3390.9	0	12869.4	0	6227.9	0	600	0	
ILMN_2356909	263.2	0	5162.6	0	8519.5	0	783.9	0	
ILMN_1660509	108.4	0.57241	270.6	0.58276	273.5	0.89655	127.2	0.41379	
ILMN_1717168	106.5	0.69655	244.7	0.96207	307.2	0.38966	128.1	0.36897	
ILMN_2231020	3679	0	12174.8	0	11203	0	4231.7	0	
ILMN_1760246	179.6	0	2260.1	0	1511.2	0	163.7	0.01379	
ILMN_1714352	294.5	0	3011.4	0	3078.1	0	647.2	0	
ILMN_1722812	101.4	0.89655	690.8	0	1483.8	0	124.8	0.49655	
ILMN_2158003	105.2	0.75862	724.5	0	336	0.13448	132.6	0.28966	
ILMN_1728298	170.4	0	1755.7	0	361.7	0.03793	138.9	0.16552	
ILMN_2059744	127.1	0.01034	396.4	0.00345	980.8	0	152.5	0.04138	
ILMN_3251560	6168.3	0	17209.8	0	18114.3	0	6576.7	0	
ILMN_1732053	9989.5	0	23952.9	0	23896	0	9058.6	0	
ILMN_1750625	105.7	0.74138	360.4	0.00345	300.1	0.53103	132.6	0.28966	
ILMN_2353117	115.3	0.17241	307	0.11034	282.9	0.78276	116.6	0.81724	
ILMN_1780108	104.1	0.79655	256.2	0.86552	258.2	0.98276	144.2	0.08621	
ILMN_1740752	721.8	0	4713.2	0	6887.5	0	1741.6	0	
ILMN_2318932	115.7	0.16207	325.5	0.01724	351.4	0.06897	122.6	0.58276	
ILMN_2074773	134.1	0	677.8	0	830	0	152.9	0.03793	
ILMN_1717783	104	0.79655	270.5	0.58621	302.8	0.46552	136.9	0.2069	
ILMN_3187623	121.1	0.04828	305.1	0.12414	347.2	0.08276	116.8	0.81034	
ILMN_3237755	166.3	0	1588.2	0	319.5	0.25517	163	0.01724	
ILMN_1690325	946.9	0	10587.8	0	8316.2	0	560.9	0	
ILMN_1687002	165.5	0	1271.7	0	968.4	0	145.2	0.07586	
ILMN_1728369	148.3	0	463.6	0	4443	0	471.1	0	
ILMN_1806561	105	0.77241	263.2	0.71379	339.2	0.12759	118.2	0.75517	
ILMN_1670715	106.7	0.68621	275.3	0.5	345.8	0.09655	122.8	0.57241	
ILMN_1802690	215.4	0	1309.6	0	20326.7	0	2136.3	0	
ILMN_1784141	121.7	0.03448	469.8	0	295.4	0.5931	127.3	0.41034	
ILMN_1682863	116.5	0.15172	264.5	0.67586	312.2	0.33103	148.3	0.05517	
ILMN_1726906	168.4	0	3673.5	0	5375.3	0	263.1	0	
ILMN_1719664	128.8	0.00345	492.2	0	1179.5	0	204.2	0.00345	
ILMN_1701918	1426.5	0	12722.4	0	12982.9	0	2429.9	0	
ILMN_1790881	490	0	8846.1	0	7246.4	0	867.1	0	
ILMN_1739821	948.4	0	5430.9	0	5030.2	0	772.5	0	
ILMN_1734486	233.8	0	9201.3	0	9543.2	0	240.3	0	
ILMN_1729868	918.7	0	10670.1	0	18415.8	0	4427	0	
ILMN_1675927	134.5	0	2185.1	0	3232	0	192.9	0.00345	
ILMN_1808326	114.4	0.21379	299.8	0.15862	1706.8	0	297.7	0	
ILMN_1749243	211.7	0	6556.6	0	9732.7	0	575.6	0	
ILMN_1780197	127.1	0.01034	587.2	0	1276.5	0	227.1	0	
