"GSM1583284","GSM1583285","GSM1583286","GSM1583287","GSM1583288","GENE_SYMBOL"
8.373238,7.665334,9.090942,6.541147,8.384868,"KIAA0513"
10.986721,10.83649,11.711177,11.068802,11.626368,"ASB2"
5.546551,5.3635144,6.407741,6.0308013,6.348356,"ARVCF"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"NRSN1"
6.7789598,7.2155247,6.516956,5.988742,5.4705195,"TRPC4AP"
8.8171625,8.869913,8.87989,8.088839,9.306759,"PHACTR4"
8.081542,8.210536,8.053633,8.574509,7.811292,"PPP2R2D"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"RASEF"
14.195999,14.070851,14.372758,13.708071,14.166273,"NME1"
9.319527,8.766223,10.219555,8.86285,10.307733,"PSKH1"
3.079528,3.5063555,3.6639187,4.0121803,4.7843637,"APOBEC3D"
9.666414,9.353855,9.761024,9.083442,9.839078,"UBR2"
8.388405,9.039463,7.7129908,9.04902,7.420921,"MANBAL"
2.332352,2.3459494,2.3223174,3.645212,2.3246098,"CWH43"
14.225042,14.429143,13.230884,14.324464,13.274699,"RPL29"
4.4111457,4.0317616,4.2508855,3.6910596,4.3849063,"VAC14"
10.757864,10.6941,10.444928,10.417791,10.865653,"KIAA0100"
10.967533,11.133305,10.464616,10.793105,10.421675,"EIF4A2"
6.1563315,5.5615783,7.3140254,6.337668,7.33452,"CENPI"
9.394392,9.032374,9.380364,8.495669,9.612916,"WDR59"
7.9542484,8.78464,7.3079305,8.459155,6.121731,"PRDX2"
2.332352,2.6555586,2.337464,3.651595,2.3246098,"DPYD"
5.600838,5.6732497,6.610331,5.72311,6.918141,"IDI2-AS1"
8.979854,8.636263,9.349328,8.137173,9.2771635,"TATDN3"
8.1825485,8.281676,7.5400624,7.838283,8.127773,"IDH3A"
3.5967078,3.1486392,4.03493,2.4029229,4.469469,"JAKMIP2"
9.136068,9.28482,8.575084,8.890332,8.3784685,"FIZ1"
12.974394,13.414553,12.195811,13.418711,12.442092,"ILDR1"
11.7072735,13.360527,10.1592455,11.620894,8.166158,"TNFRSF12A"
8.611258,9.056357,7.94548,9.7838125,7.387944,"MAGEA9"
2.332352,2.3459494,2.322009,3.1942046,2.9371512,"CCL26"
4.469469,4.672047,4.373076,4.758749,3.4413161,"UTP11L"
8.113528,7.855834,8.43164,8.218741,8.361656,"SLC35E2B"
5.2378592,5.0125074,5.1977515,4.59852,5.5112224,"VPS39"
8.972454,8.767172,8.919807,8.183504,9.38881,"GPR89B"
4.248253,4.9411497,4.4620748,5.2427073,4.312017,"KCNIP3"
12.905252,13.085053,13.678216,12.78846,12.9831705,"IL4R"
2.332352,2.3459494,2.3256876,3.188572,2.3246098,"CES5A"
2.6229591,2.3459494,2.322009,2.4029229,2.3246098,"C1orf105"
6.9362674,8.210943,6.443736,7.7584534,5.8882174,"COL5A1"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"NUP210P1"
10.176307,10.092358,10.588057,10.40498,10.560578,"QSER1"
7.122263,6.817271,8.070757,6.538898,8.1627035,"WIPF2"
12.593683,12.381369,12.988098,11.927129,12.774198,"CBX1"
10.928958,11.145717,10.160776,11.110013,9.972916,"SLC22A18"
2.332352,2.9368773,2.3732915,2.4029229,2.3246098,"GTSF1L"
8.451226,7.8347774,9.060171,7.7961206,8.777252,"WDR91"
8.078801,8.518683,8.44563,8.699334,8.4613495,"C18orf25"
14.609297,14.398054,14.611496,14.236374,14.549371,"MTCH1"
9.186296,9.136068,8.558152,9.14967,8.618841,"RUSC1"
7.937354,8.47173,7.7017574,8.314119,7.1412215,"USP3"
12.424979,12.078044,12.397557,12.155527,12.638809,"SNW1"
2.9234672,2.9082737,3.8352685,2.4029229,3.431225,"PCDHB5"
2.332352,2.3459494,2.3223174,3.645212,2.3246098,"CWH43"
8.06742,7.7067537,8.41564,7.9242606,8.285777,"METTL21A"
3.0216892,3.621513,2.7977653,4.8151855,3.3370178,"VN1R4"
10.622036,11.191105,10.737458,10.707152,9.548744,"UCP2"
3.811991,4.079524,3.7338216,3.1876318,2.3246098,"LONRF2"
6.7496657,7.4153237,6.159941,6.24071,4.4099846,"FAM3C"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"GALNT9"
3.101214,3.559128,3.3140075,2.4029229,3.9718657,"KCNU1"
3.4442132,3.6611915,2.4860907,2.4029229,2.6400857,"RFT1"
5.3784957,4.9305053,6.3069377,4.7029505,6.208442,"LOC440356"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"MSR1"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"RIMS2"
3.0203488,2.3459494,2.9575715,2.4029229,3.645212,"GPATCH4"
7.8447723,7.8394456,7.5761127,7.5816298,7.6964536,"CYB5R4"
5.7317967,6.241781,5.3065004,6.246918,5.736965,"RBM7"
2.332352,2.3459494,3.9435892,4.5824194,4.2362313,"HBS1L"
11.731911,12.016859,11.468861,12.194557,11.443792,"CCNI"
8.852633,8.688592,9.071248,8.171119,8.667122,"FAM117B"
8.384164,8.692764,7.745995,8.532097,7.5105715,"HIAT1"
2.332352,2.3459494,2.322009,2.4029229,2.5937624,"HRASLS"
6.9670315,7.8006334,7.2800193,7.766216,6.839162,"CCNC"
7.1445494,6.8960156,6.2285833,7.4153237,6.8530455,"OR3A3"
6.63193,6.554001,6.1559887,6.7235107,6.398028,"LDB1"
2.332352,5.419684,2.9718492,5.618835,2.3246098,"IQCF1"
2.332352,2.3459494,2.371006,3.254565,2.3246098,"BHLHB9"
11.17085,11.314084,11.444241,11.151468,11.792855,"HK2"
10.069834,9.9108925,9.601172,9.656352,9.9175825,"C6orf136"
8.718275,8.545407,8.144113,9.060171,8.056409,"SLC25A29"
5.6018276,4.9419284,5.3574553,5.192607,6.1685133,"MAK"
4.470301,4.8085504,4.884011,4.3985214,5.2539563,"MAPK8"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"PDYN"
10.7646475,10.783945,10.359863,10.559759,10.581303,"TESK1"
13.835763,13.765068,13.6062155,13.908675,13.908675,"VCP"
3.2200615,3.3118753,2.745362,4.7478843,2.4106455,"CHD6"
7.1705966,8.071864,6.3201194,6.906922,6.025313,"HECTD3"
4.3461704,4.065564,3.110457,5.3217387,3.8631728,"HEMGN"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"SLC26A7"
2.332352,3.1203458,3.8343198,3.78922,2.6212752,"LEPR"
2.5468404,2.3459494,2.3281026,2.4029229,2.3246098,"OR7D4"
7.2641797,7.613044,6.5361733,7.6625853,5.635228,"SETBP1"
7.511889,7.6204653,7.437625,6.4621043,7.7624445,"SIRT7"
5.7548,5.3532877,5.1948876,5.784088,5.4947157,"OR1D5"
9.766177,9.418619,9.484814,8.795654,9.974319,"PYROXD2"
11.049996,10.957739,11.361934,11.322943,11.160375,"LRWD1"
6.7773952,6.2858453,6.0963073,6.9656773,6.783869,"ZNF467"
14.730329,14.757196,14.368726,14.6668415,14.670215,"ACADVL"
6.448286,6.302482,7.765178,3.200944,8.037178,"NOL10"
3.4810915,3.0715322,3.0856462,2.4029229,2.8922358,"ZSCAN2"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"TMEM26"
6.351998,7.6519427,5.4170985,6.107805,6.055038,"TP53I13"
8.093477,7.8449035,8.527875,7.131269,9.118733,"PFKFB3"
11.165044,11.148836,10.889021,11.066305,10.691577,"TSSC1"
8.458542,8.654381,8.6626625,8.429962,8.772293,"KIAA0907"
2.332352,2.3459494,2.5707562,4.4116235,2.3246098,"GPR161"
7.0172334,6.4915237,7.1653953,5.624483,8.406531,"GCA"
2.6303144,2.3459494,2.8395092,5.003895,3.3382154,"EFS"
6.305958,5.5536604,5.7536592,6.285502,5.8805428,"STXBP5L"
7.0376534,6.1577997,6.0962014,6.5917788,7.2564187,"GNAZ"
5.7018576,5.7018576,5.574085,6.0691247,5.868835,"ST7-AS1"
10.038704,9.951364,9.11234,10.230834,9.2765255,"LHB"
6.400552,7.162055,6.0647902,6.804558,4.7999945,"DTX3L"
10.144177,10.126689,9.746202,10.214927,9.937238,"NSUN4"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"SERPINA5"
10.796608,11.309234,9.913072,11.063081,9.511511,"PDXK"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"NECAB1"
2.332352,4.301244,2.322009,2.4029229,2.3246098,"C10orf136"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"CEACAM3"
7.290552,6.861916,6.794569,6.949084,7.406005,"FAM134A"
7.6363354,8.212871,7.316954,7.972901,6.2697163,"TMEM190"
3.5598345,2.3459494,4.1305304,2.4029229,4.2966943,"UTY"
4.2998505,3.5425348,3.8577318,4.708579,3.7881534,"C19orf77"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"PHACTR3"
12.240836,12.374268,12.264231,12.376154,12.217054,"MRPL13"
7.292704,7.3196177,7.66028,5.9705305,7.8010674,"AGK"
11.763377,11.496532,11.051775,11.826099,11.532179,"ASMTL"
5.369012,4.8729897,5.412213,4.878619,6.0615644,"ZNF623"
2.332352,2.3459494,2.322009,3.2768729,2.3246098,"ABCC11"
3.0481536,3.2395463,2.3583727,3.18451,2.7875953,"MPO"
10.237489,9.527336,11.016457,8.540044,11.435968,"ERC1"
7.195843,7.423107,6.566374,7.8642464,6.0126767,"KANK1"
4.493249,3.6322243,3.2606297,2.4029229,3.6386712,"AVPR1B"
13.147896,13.056303,13.341942,12.542379,13.486083,"UBE2T"
3.2123933,3.6979141,3.875833,2.4029229,2.969778,"C13orf16"
5.2383156,5.8445754,5.5109315,5.7291026,4.9289956,"WDR20"
5.70392,4.707033,4.401806,4.5242805,5.383079,"SAMD7"
9.773628,9.294958,9.732964,8.5481,10.000079,"NICN1"
11.158859,11.11672,11.099403,11.018798,10.958811,"MRPL39"
2.332352,2.3459494,2.322009,2.9934812,2.3246098,"LOC100131053"
4.9797654,5.1576285,4.461507,4.0531173,3.3763492,"WNT3"
3.6447382,4.561159,5.2791495,2.4029229,5.2309394,"SEMA5B"
14.080593,14.125467,14.583536,14.131431,14.445901,"SKP1"
5.19114,4.383924,4.9070263,3.9601538,5.4918175,"ADC"
4.0173073,3.4042351,3.2240512,2.4029229,4.131078,"B3GNT7"
2.332352,2.3459494,2.322009,3.3630126,2.3246098,"FAM9C"
2.332352,2.60991,2.842854,2.4029229,2.6984582,"INSM2"
10.109156,9.9866085,11.144871,10.194559,10.613704,"OFD1"
2.4997373,3.255524,3.12093,2.4029229,2.3246098,"PLEKHA5"
3.9098387,3.5756598,2.5959039,4.203535,3.882214,"FITM1"
2.332352,2.3459494,3.787477,2.4029229,2.7352686,"UBQLN3"
5.6034036,6.6751485,5.5612845,7.1708755,4.6961966,"TOMM70A"
5.853788,5.482063,5.608779,5.969392,6.141934,"OR5P2"
2.5468404,2.3459494,2.3281026,2.4029229,2.3246098,"OR7D4"
7.948796,9.100093,7.2457137,7.887896,6.458839,"BCL9L"
8.9577055,8.5205145,9.3261,8.912337,9.615632,"AURKAPS1"
9.397068,10.784592,8.447244,10.040277,8.427828,"HNRNPK"
5.1532583,5.4695487,4.934164,4.3890066,5.608779,"FKRP"
9.715189,8.563819,9.510433,7.7177835,10.219555,"CYFIP2"
7.462055,6.80826,6.2901697,7.671467,6.8630238,"RASAL1"
6.1504517,6.2505536,5.9983997,5.6651125,5.742547,"MAST3"
5.265877,4.9876084,4.95809,5.4885507,5.1479697,"RTBDN"
3.9127939,4.1439133,3.3892543,2.4029229,5.374683,"SH2D4B"
4.7960286,6.0044036,5.283312,5.6124935,4.568917,"KANSL2"
4.824806,4.4735518,5.637744,2.4029229,5.912399,"ZNF236"
8.44563,8.327696,8.874736,8.607655,9.37894,"SCARNA17"
11.850103,11.922051,12.7689295,12.373488,12.290348,"PXN"
9.434522,9.9203005,8.671182,9.428295,8.67983,"DNAJC10"
7.233176,8.076473,6.9828095,8.608636,6.2789693,"TPM1"
7.673868,8.214668,7.370753,7.450718,7.0565114,"E2F6"
3.5331266,2.3459494,2.5187972,3.7304564,2.6053345,"EPHA3"
4.7958927,4.440622,4.5429697,4.8335567,4.6353455,"LOC652276"
6.5162525,6.248618,6.1614256,5.7568755,6.779209,"CD244"
11.216822,11.291792,9.842715,11.431042,9.914247,"MRFAP1"
5.372595,5.827848,5.333749,5.761853,5.1290784,"TYW1B"
8.89209,8.571997,7.732972,9.542029,8.166932,"ANKRD13B"
4.4646997,4.2639794,3.8682144,4.510577,4.396386,"SPRR2D"
4.7611227,4.59852,4.029943,2.4029229,4.0312514,"SYNM"
9.303132,8.678038,9.16957,8.474002,9.367701,"BTBD9"
4.14594,4.494696,4.519795,4.8317966,4.4801526,"CDH18"
7.699981,7.711714,8.639317,8.640814,8.461656,"C9orf82"
6.3817687,6.608708,6.4805408,7.161348,6.411162,"ODF2"
8.316323,8.801568,8.071098,7.8090954,7.824627,"CSNK2A1"
4.5782533,4.1653214,4.609894,3.7286856,4.829857,"FLJ13224"
9.571546,9.509817,9.935406,9.96997,9.80326,"BOD1"
11.548574,11.313598,11.424048,10.908407,11.442429,"SRGAP2"
13.18421,13.064991,13.475743,11.914917,13.479136,"PSMB1"
3.3160439,3.9091992,3.0341752,5.010626,2.5344114,"LOC100129794"
8.526845,8.268847,9.181049,7.9149723,9.011772,"ZNF107"
2.332352,2.8751192,2.4200597,2.4029229,2.3740768,"SLCO6A1"
5.0419574,4.6595473,4.0531173,5.1794705,4.03058,"GAFA1"
6.63193,6.554001,6.1559887,6.7235107,6.398028,"LDB1"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"UPK1B"
3.4374797,2.3459494,2.3885674,2.4029229,2.580585,"POM121L4P"
9.225646,8.977583,8.61327,9.185237,9.218472,"DNHD1"
8.466272,8.299282,9.561361,7.891986,9.801947,"MLLT11"
9.682848,9.871507,9.404463,9.777417,9.692819,"GTPBP8"
11.645256,11.794647,11.53369,11.798058,11.523392,"GMNN"
3.8055677,3.2355106,2.322009,2.4029229,2.3246098,"FAM19A4"
10.914293,10.7804365,11.123328,10.743388,11.286069,"HDGFRP3"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"PSD2"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"NRXN1"
6.2396293,6.7725916,6.112774,6.776343,6.259978,"ZNF709"
4.260389,5.1341295,4.7932043,4.8101974,3.8745697,"TAF5L"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"CACNG6"
10.367828,10.656077,9.8534155,9.972706,9.923395,"PRPS1"
2.332352,3.0532413,3.3869689,2.4029229,2.8122008,"PPARA"
2.332352,2.3459494,2.322009,3.7956302,2.3246098,"NEUROD6"
2.332352,2.3459494,2.6753016,2.4029229,2.3246098,"IDS"
2.7285035,3.0061314,4.191639,2.4029229,4.412733,"KDM6B"
8.999581,8.269286,9.170538,8.047145,9.576614,"CAPRIN2"
2.9313521,4.1286554,2.322009,2.4029229,2.3246098,"PGK2"
2.332352,2.3459494,2.322009,2.4029229,2.4005997,"KCNAB1"
2.332352,2.3459494,2.4618354,2.4029229,3.6732714,"SASH1"
5.2902904,5.032513,6.3716464,5.629927,6.50301,"HELB"
10.024199,9.472779,10.830057,9.254089,10.556655,"AKAP13"
6.1385,5.4760633,6.836461,2.4029229,6.214776,"C17orf66"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"KLRG1"
6.0277815,6.4757457,5.3778806,5.713295,4.9438477,"OGG1"
12.551832,12.51714,12.338661,12.359055,12.505862,"IK"
6.4741073,7.3993883,6.3045864,6.8756423,5.995431,"ADAM15"
11.166277,11.253573,11.151468,10.981379,11.080687,"P4HA1"
10.164528,9.94077,9.991386,9.904403,10.043054,"MANEAL"
14.748867,14.730329,14.735642,14.44489,14.862668,"ILF2"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"CKMT1A"
2.332352,2.3459494,3.525514,2.4029229,3.1661239,"PARD6B"
6.370676,6.823319,6.1508346,4.9990396,6.1302476,"SEPT6"
5.871851,5.477292,5.5786223,5.7971034,5.628146,"MYL7"
4.3338957,5.5063567,4.710942,2.4029229,4.7023697,"GSR"
4.3911314,4.80459,4.606738,3.7509274,4.311389,"GDPD3"
2.8534815,3.5331266,3.374759,2.4029229,2.741644,"C10orf90"
12.784126,13.423356,13.450578,14.097791,13.134861,"HCST"
8.342205,8.072176,8.519783,7.933298,8.472066,"YBEY"
3.337973,6.448712,6.5831785,5.6358733,6.82214,"CYP20A1"
3.096701,3.9848545,2.32385,3.4155366,2.3246098,"FAM163B"
6.6675177,6.6402445,6.113426,7.3726397,6.628285,"HAND1"
8.671587,8.890332,8.038273,9.581445,7.8077116,"MAPRE2"
2.332352,3.5612946,2.3242805,2.4029229,2.3246098,"CNTNAP3"
3.2327988,2.3459494,3.183118,4.0996423,2.9877927,"CACNA2D1"
8.74253,8.261195,9.165735,8.059008,9.444124,"GRAMD4"
9.344174,8.632395,10.235908,10.012237,11.233535,"MAN1C1"
4.466269,5.0696454,5.1116047,4.9676895,5.3325505,"DENND1A"
9.286964,9.598545,9.477402,6.819016,8.981635,"CXCL13"
6.5582867,6.7530413,6.860739,7.280221,6.5145364,"DIAPH3"
9.315762,8.778785,9.938335,8.243348,9.594313,"TMEM98"
6.711372,6.594106,6.1759663,5.6537204,6.6022563,"LIAS"
2.332352,2.3459494,3.19912,2.4029229,2.6778243,"AMZ2P1"
3.2381294,2.3459494,3.4101999,2.4029229,3.8020792,"OR10R2"
5.0812707,5.745436,5.3262606,5.1948876,5.0905323,"FAM35A"
8.838469,8.561236,8.96087,8.283594,8.777884,"CRELD1"
9.390386,8.774087,9.3854065,8.492671,9.463348,"AGAP7"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"REM1"
8.898613,8.517789,9.527636,8.354355,9.620763,"PDE4B"
5.8926706,5.899237,4.690247,6.6627083,5.4184194,"KIF21B"
2.5557535,2.3459494,2.322009,3.1213465,2.6982527,"DSC1"
10.346566,10.1914,10.095218,9.8472185,10.495878,"ZNF410"
6.1794133,5.8817325,6.0681305,5.9900193,6.122828,"IL1RN"
13.274699,13.291795,13.429508,13.0727,13.91025,"RBPJ"
9.867385,10.211939,9.044599,10.353474,8.975577,"NAV2"
4.0880985,2.8745346,4.9386535,2.4029229,6.7146645,"FGG"
2.7745812,2.3459494,2.322009,2.4029229,2.520502,"ZFP37"
10.766132,10.273862,10.832078,10.012553,10.868229,"PAFAH1B1"
9.249432,8.880602,9.830326,8.792206,9.906259,"NAB1"
2.332352,2.3459494,2.322009,3.3969915,2.3246098,"SERPIND1"
15.564397,15.488576,15.068562,15.773356,15.469328,"RPL36"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"DCAF12L1"
4.352227,4.138235,4.4052067,4.132129,4.41843,"TCP10L2"
8.235104,8.092503,8.1959505,8.096942,8.547529,"CIR1"
3.2508793,2.3459494,3.2742286,2.4029229,2.9511552,"CDH23"
11.256424,11.087342,10.761019,11.093459,10.682112,"POLR3K"
6.5726256,6.1412992,7.526919,5.9437666,8.145249,"ZNF254"
5.628146,5.305308,5.0798755,5.5998697,5.6018276,"C1orf177"
6.6665487,7.1922398,6.708939,7.214183,6.4498134,"SHISA5"
10.139745,9.740822,10.397592,9.701119,10.675976,"ZDHHC3"
5.8008094,4.8224874,5.7144566,6.2322373,6.519125,"REG1A"
8.600221,8.959447,7.846456,8.315054,8.023515,"UBE2L6"
10.039686,9.852388,10.913264,9.942521,10.423463,"ATP8B4"
8.32218,8.761323,7.6807885,8.9129,6.1811714,"POLR1C"
2.332352,2.7399242,2.322009,2.4029229,2.3246098,"RARB"
9.585473,9.11279,9.260543,9.214795,9.51537,"ALDH4A1"
4.1909513,5.1190147,4.601403,5.212056,2.7337806,"LZTFL1"
10.928958,11.145717,10.160776,11.110013,9.972916,"SLC22A18"
4.05512,3.8001885,4.2181892,2.4029229,4.8015137,"ATG9B"
2.332352,2.3459494,2.322009,2.4029229,4.6411867,"UCHL1"
4.4886374,4.1078157,4.6750565,4.482607,4.872225,"CHRNA7"
6.493158,6.1789527,5.9403296,6.8006816,6.419744,"PHKA1"
6.9369383,7.6378717,6.4207277,6.4464574,6.457752,"FLJ14186"
6.9082766,7.1562867,7.6503787,7.4310036,7.2396903,"NXT2"
11.222769,11.081247,11.811812,10.429349,11.721819,"PTPN7"
9.214795,8.866137,8.574509,8.128682,9.014844,"NLGN2"
2.9464846,3.010866,2.980345,3.0701544,2.530204,"ADRA1D"
6.964804,7.09593,8.106834,5.635228,7.9294972,"IFI44"
7.099355,7.3092966,8.205938,8.063696,7.300989,"MMP9"
2.332352,2.6818004,3.143513,2.4029229,3.136469,"NUDT9P1"
6.8062625,7.824237,7.0351305,8.33506,6.349902,"ANAPC7"
2.796647,2.9269817,3.5616496,2.4029229,3.5657048,"CNNM1"
7.8165607,8.655605,7.9207573,8.690423,7.8716397,"ANLN"
2.4858708,2.3459494,2.7658634,3.7044513,2.3246098,"DKK4"
12.343076,11.904939,11.925346,12.218491,12.443165,"GGA1"
12.878324,12.682916,12.605816,13.146487,12.517953,"TBC1D10B"
8.793068,8.093477,9.106857,5.672351,8.682443,"IL2RG"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"IRS1"
2.332352,2.3459494,2.322009,3.736501,2.3246098,"DAZ2"
13.59599,13.812836,13.448386,14.437864,12.57351,"PPDPF"
3.7032077,3.8662913,2.9109242,4.045253,4.76388,"FUT1"
4.9954534,4.6970286,5.8422365,4.6522336,6.109802,"ZNF709"
12.133188,12.229902,12.725245,12.476867,12.257122,"OBFC2A"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"TTTY7"
11.06823,11.092596,11.196778,10.938482,11.317093,"TMEM11"
2.332352,2.3459494,2.322009,3.1388505,2.3246098,"TBPL2"
3.9528039,4.335497,4.3010383,5.8021655,2.6732316,"ROR1"
10.542857,10.187813,11.029592,10.026789,10.926014,"EFTUD1"
13.460804,13.657844,13.614099,13.585592,13.211177,"CD2"
10.75959,10.718465,10.136905,10.237895,10.102992,"ALDH18A1"
3.0433547,3.1621006,3.6637518,3.9062512,2.752785,"RBMS3"
9.676502,9.57518,9.537163,9.506676,9.810767,"HARS2"
11.009232,10.583038,11.501795,10.660752,11.775106,"FAM21C"
2.7145867,5.2486405,2.8155246,2.4029229,2.3246098,"CNOT4"
8.724298,8.55137,8.550914,6.9781203,9.118842,"KIF4A"
2.332352,2.8155246,2.322009,2.4029229,2.3981204,"CLCA3P"
10.089436,10.366286,9.544571,9.727219,9.279132,"NOP2"
2.332352,2.3459494,2.322009,3.871147,2.3246098,"POU1F1"
5.34983,5.4159,4.5917783,5.4049797,3.0845537,"FAM188B"
6.315869,6.3357725,5.431995,7.559943,5.940559,"GPR149"
11.505117,11.635916,11.057867,11.602836,10.982687,"DNAJA1"
11.56145,11.143983,11.814117,10.595486,11.663818,"FKBP1A"
11.274773,11.368207,10.960732,11.308566,10.535399,"ACY1"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"OR3A4P"
5.311941,5.2510147,3.2624667,3.4319942,4.6227245,"GNLY"
6.475118,6.087389,5.920183,6.4985733,6.1175513,"AIDA"
2.332352,2.8949485,2.322009,2.4029229,2.3246098,"CCDC81"
6.3599396,6.422387,6.1651325,6.738445,4.41451,"SNCG"
2.332352,2.3459494,2.371006,3.254565,2.3246098,"BHLHB9"
8.781701,5.3327875,6.145243,5.2412243,6.3045864,"FBLL1"
10.066019,9.904881,10.651408,9.608702,10.508581,"PPIP5K2"
3.0910563,3.2870004,3.2671854,2.4029229,3.3796644,"PGBD1"
8.254307,8.280951,8.820721,8.402252,8.746721,"KIN"
2.5138087,3.5847087,2.322009,2.4029229,3.2764375,"ZIC2"
4.0922923,5.410391,3.878236,2.4029229,3.851629,"MYPOP"
6.554292,6.312602,5.945413,6.88046,6.173482,"SMARCA1"
10.431879,9.965144,10.352542,9.470029,10.8637,"RAD51"
11.024335,12.15262,9.735142,12.143694,9.079835,"EEF1A1"
10.778994,11.2479105,11.850103,11.1257515,11.594337,"RAB37"
8.3873005,9.04845,8.162943,9.030912,8.457494,"PLA2G12A"
13.545329,13.791757,12.595512,13.334347,12.419425,"RPL6"
8.095142,7.5904307,8.458125,7.754074,8.776812,"ZNF777"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"YSK4"
2.4866028,3.3450828,2.8013966,2.4029229,2.8567717,"DZIP1L"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"HPSE2"
8.437559,7.972191,9.462461,7.4131575,9.265619,"TERF1"
7.819974,8.714878,7.6270494,7.9464207,6.262904,"CDC37"
12.761995,12.748308,13.405237,12.605816,12.98736,"PPP1R35"
2.332352,2.3459494,2.322009,3.7433555,2.5631754,"DIP2C"
6.400552,7.162055,6.0647902,6.804558,4.7999945,"DTX3L"
11.550747,11.468438,11.9243555,11.559644,11.872139,"USP16"
13.7871065,13.839878,13.839878,13.259187,13.532031,"RPL21"
7.1716547,6.476761,7.804137,5.9193482,8.214456,"ZSWIM3"
2.8392932,2.3459494,2.322009,3.165388,2.7822435,"VCX2"
10.904172,10.456937,11.035334,10.225991,11.285335,"CCNT1"
6.730317,7.2249885,6.8737197,6.237024,6.695334,"AP1S1"
7.7827377,7.860208,8.165456,7.7913237,8.527417,"UTP23"
5.298252,5.652614,5.9283195,5.8431845,4.650055,"PLA2G4A"
3.2703037,3.0057576,3.234833,2.4029229,3.496845,"NCF1"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"S100A9"
2.5653992,2.3459494,3.4643095,4.653862,2.858757,"GAP43"
13.226703,13.029329,13.197344,13.4065275,13.518672,"VPS35"
2.332352,3.6871924,2.5045118,5.506985,2.896193,"OR10A4"
2.681907,2.3459494,2.556941,2.4029229,2.8618596,"TULP1"
4.010732,4.7100296,3.351607,3.754549,3.9759161,"DUSP26"
11.46705,11.065544,11.549403,10.93998,11.725859,"SPECC1L"
2.332352,3.8933609,2.7381492,5.420272,3.158377,"NR1D2"
5.246822,6.43761,4.468079,6.247642,4.596924,"SLC10A1"
2.7375484,2.3459494,2.322009,2.4029229,2.3246098,"LOC100131608"
3.5682192,5.637744,4.286798,4.335731,3.814809,"SLC2A5"
11.721819,11.293969,11.300566,11.672349,11.623486,"FAM203A"
9.846809,9.378317,11.288644,9.2228,10.773323,"PREPL"
5.9476523,6.4719663,6.0481415,6.230956,6.0446615,"CGRRF1"
4.819708,3.9580772,3.3238418,5.0696454,4.656041,"ASCL3"
9.066921,9.34707,8.854189,9.065158,8.876334,"MUL1"
5.6646442,6.0442653,5.8001165,6.9371996,4.402474,"NRP1"
6.6434355,7.4934797,6.230058,7.547005,5.9387345,"CFB"
2.332352,2.3459494,2.322009,3.5209987,2.5874577,"DGKH"
7.1319656,6.7546334,6.313359,7.3997936,6.3916893,"KRTAP5-10"
2.332352,2.3459494,2.9964046,3.8484445,2.3246098,"NF1"
8.635762,8.711273,8.301424,8.86876,8.456421,"STX18"
9.969546,11.020334,9.026558,9.466451,8.409428,"CTSD"
4.9841094,2.9886758,4.415393,4.0357785,4.3298473,"TRPV3"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"HIST1H1A"
5.085083,6.065003,4.8300433,5.7461047,5.210799,"DNAJB4"
9.916874,9.2965,9.465496,10.345582,9.760445,"GZMM"
11.523999,12.300797,10.642871,12.432941,10.001281,"CNBP"
3.2152994,3.5679326,4.0331388,2.4029229,4.4707723,"RAB9B"
2.332352,2.3459494,2.322009,2.4029229,2.3246098,"CRB2"
5.715285,5.5263076,5.6115394,5.234252,5.920766,"LINC00087"
4.4620748,3.1247232,3.200944,3.6066132,4.0273433,"SMAD5-AS1"
5.581775,6.6008406,5.4867506,6.584262,5.458272,"CLDN12"
6.162699,5.7869387,5.0612917,6.1712546,5.782924,"MARCH10"
