"Gene","BRCNCR_CTRL_Mean","BRCNCR_SH3GL2_Mean","UL_mean","nonUL_mean","gliomaMeans","gliomaMeans_CBD","sebumMeans","sebum_CBDtreated_Means","pancreaticMeans","DE_incr_ARHGFE10_pancr","DE_decr_ARHGFE10_pancr","FC_incr_ARHGFE10_pancr","FC_decr_ARHGFE10_pancr","colon_cncr_ctrl_Mean","colon_cncr_LGR51_loss_Mean","colon_cncr_LGR52_loss_Mean","Stomach_Cancer_Blood_Mean","Stomach_Blood_Ctrl_Mean"
"NONO",12.6033333333333,12.65,1398.265,1105.19803921569,12.2317,12.2474,10.71,10.472481,4277.95,15379.2,-13898.1,4.59499292885611,0.254125678221249,3905.225,4632.3,3721.85,11.90229125,10.519862
"NONO",12.6033333333333,12.65,1398.265,1105.19803921569,12.2317,12.2474,10.71,10.472481,4277.95,15379.2,-13898.1,4.59499292885611,0.254125678221249,3905.225,4632.3,3721.85,11.90229125,13.932595
"NOS1",5.95333333333333,6.27666666666667,23.1516666666667,26.9104575163399,6.54599333333333,6.44654,5.0107,5.143594,107.6,172.2,-186.5,2.6003717472119,0.434505761067314,0.4,20.6,-11.35,4.553814775,5.000276
"NOS2",5.55333333333333,5.64,16.8642857142857,19.7254901960784,6.86221666666667,7.05638666666667,2.9891,3.452668,118.1,185.3,-192.2,2.56900931414056,0.412771157959059,7,12.25,7.8,5.543148,5.504659
"NOTCH2",7.92,7.82333333333333,620.651071428571,623.589215686275,10.04409,10.26783,12.7609,12.517556,544.85,3698.75,-3958.45,7.78856566027347,0.100372718801845,1.61666666666667,16.7666666666667,9.56666666666667,12.0567025,12.676579
"NOTCH4",5.98,5.9,100.615714285714,108.45,7.48659333333333,7.39393,3.5587,4.484352,146.4,447.5,-175.2,4.05669398907104,0.428943937418514,-0.2,-9.3,-2.55,6.827189575,7.9046226
"NOTCH4",5.98,5.9,100.615714285714,108.45,7.48659333333333,7.39393,3.5587,4.484352,146.4,447.5,-175.2,4.05669398907104,0.428943937418514,-0.2,-9.3,-2.55,6.827189575,7.9046226
"NOTCH4",5.98,5.9,100.615714285714,108.45,7.48659333333333,7.39393,3.5587,4.484352,146.4,447.5,-175.2,4.05669398907104,0.428943937418514,-0.2,-9.3,-2.55,6.827189575,7.9046226
"NOV",5.99666666666667,6.17666666666667,70.1035714285714,184.98431372549,10.2663666666667,9.65599666666667,9.7871,9.0031,114,170.5,-12822.7,2.49561403508772,0.0266218288368986,28.35,138.05,32.05,7.368215225,5.5337934
"NOVA1",3.51333333333333,3.54333333333333,66.5069047619048,69.083660130719,10.2664333333333,10.8622666666667,5.1227,5.186303,113.3,153.7,-4275.55,2.35657546337158,0.0438112916391774,-7.35,-6.475,4.75,2.546046425,2.3246098
"NOX1",5.17333333333333,5.30666666666667,11.6679761904762,13.6464052287582,5.07561666666667,4.93663,3.4544,3.575997,104.666666666667,164.9,-187.333333333333,2.57547770700637,0.400149428967873,4.48333333333333,1.95,-5.53333333333333,3.598189375,5.1929593
"NOX1",5.17333333333333,5.30666666666667,11.6679761904762,13.6464052287582,5.07561666666667,4.93663,3.4544,3.575997,104.666666666667,164.9,-187.333333333333,2.57547770700637,0.400149428967873,4.48333333333333,1.95,-5.53333333333333,3.598189375,5.1929593
"NOX1",5.17333333333333,5.30666666666667,11.6679761904762,13.6464052287582,5.07561666666667,4.93663,3.4544,3.575997,104.666666666667,164.9,-187.333333333333,2.57547770700637,0.400149428967873,4.48333333333333,1.95,-5.53333333333333,3.598189375,4.192738
"NPAS1",6.44666666666667,6.76666666666667,9.94428571428571,8.99705882352941,7.07269333333333,7.11096333333333,4.6331,4.532882,136.8,2466,-329.5,19.0263157894737,0.247029250457038,311.4,23.6,616.65,3.310921375,5.610078
"NPAS2",5.62333333333333,5.64666666666667,57.97,46.9654901960784,9.23575,8.10433666666667,6.2193,6.086622,913.2,8608.3,-5376.3,10.4265221200175,0.247343590317929,16.6,12.2,15.55,7.1792878,4.8779635
"NPAT",7.96333333333333,8.11666666666667,78.7930952380952,75.5937908496732,9.64210333333333,9.78297,5.7368,5.660916,1467.1,7140.3,-10424.7,5.86694840160862,0.257896422851041,70,58.7,-14.8,3.801055625,4.7042723
"NPAT",7.96333333333333,8.11666666666667,78.7930952380952,75.5937908496732,9.64210333333333,9.78297,5.7368,5.660916,1467.1,7140.3,-10424.7,5.86694840160862,0.257896422851041,70,58.7,-14.8,3.801055625,4.7042723
"NPC1",10.3,10.2133333333333,74.9864285714286,96.7808823529412,10.3536433333333,10.0240933333333,8.9979,9.166543,1055.2,11268.2,-14517.6,11.6787338893101,0.0837624962132687,728.35,425.65,729.5,8.16854125,7.7195916
"NPC2",11.7766666666667,11.8666666666667,2805.35142857143,3080.15490196078,10.6072666666667,10.5462966666667,12.7397,12.887465,11135.8,22674.3,-22263.8,3.03616264659926,0.36317090193476,5713.75,8670.35,6539.95,12.2763105,13.043556
"NPEPPS",9.25,9.21,335.374285714286,421.708660130719,11.1673666666667,11.2674666666667,13.1477,12.803365,3528.2,6580.4,-5855.5,2.86508701320787,0.347358448506465,235.766666666667,311.9,215.666666666667,5.56802016666667,4.852845
"NPEPPS",9.25,9.21,335.374285714286,421.708660130719,11.1673666666667,11.2674666666667,13.1477,12.803365,3528.2,6580.4,-5855.5,2.86508701320787,0.347358448506465,235.766666666667,311.9,215.666666666667,5.56802016666667,2.3246098
"NPEPPS",9.25,9.21,335.374285714286,421.708660130719,11.1673666666667,11.2674666666667,13.1477,12.803365,3528.2,6580.4,-5855.5,2.86508701320787,0.347358448506465,235.766666666667,311.9,215.666666666667,5.56802016666667,10.137745
"NPFF",7.22,7.19333333333333,74.5971428571429,63.0460784313725,6.70380333333333,6.88371333333333,7.3686,6.82413,124.1,230.6,-243.4,2.85817888799355,0.355402542372881,7.3,6.4,-2.8,10.702582,10.749153
"NPHS1",4.35,4.43333333333333,8.30214285714286,9.77941176470588,6.27885333333333,6.34370333333333,3.8263,3.83126,117.8,191.8,-181.9,2.62818336162988,0.429064657878217,10.15,-14.55,-5.15,4.18723025,2.551721
"NPM1",14.28,14.2666666666667,3880.54309523809,3813.56111111111,5.87341,5.83271333333333,16.1106,16.029093,204.9,6349.8,-5470.1,31.9897510980966,0.032542756583718,7.65,-3,-0.3,15.293510625,14.955086
"NPM1",14.28,14.2666666666667,3880.54309523809,3813.56111111111,5.87341,5.83271333333333,16.1106,16.029093,204.9,6349.8,-5470.1,31.9897510980966,0.032542756583718,7.65,-3,-0.3,15.293510625,13.509748
"NPM1",14.28,14.2666666666667,3880.54309523809,3813.56111111111,5.87341,5.83271333333333,16.1106,16.029093,204.9,6349.8,-5470.1,31.9897510980966,0.032542756583718,7.65,-3,-0.3,15.293510625,15.850048
"NPM1",14.28,14.2666666666667,3880.54309523809,3813.56111111111,5.87341,5.83271333333333,16.1106,16.029093,204.9,6349.8,-5470.1,31.9897510980966,0.032542756583718,7.65,-3,-0.3,15.293510625,15.850048
"NPM3",9.70333333333333,9.89666666666667,424.178571428571,217.690196078431,7.59466333333333,7.42799333333333,11.9289,12.003094,1221.1,13745.9,-13075.6,12.2569814102039,0.122778534386174,2751.7,2278.25,5178.15,10.04056625,9.671619
"NPPA",6.91,6.91333333333333,50.08,53.4352941176471,6.12469,6.15474,3.1484,3.102988,110.9,181.8,-197.5,2.63931469792606,0.349472990777339,16,9.9,18.55,3.792205575,5.1137004
"NPPB",5.75333333333333,5.58,15.7085714285714,17.043137254902,6.99017333333333,6.91831666666667,5.7002,5.031269,107.1,228.3,-375.5,3.13165266106443,0.235856735856736,2.8,1.9,36.6,6.718370625,6.6194224
"NPR1",7.50666666666667,7.63,72.6914285714286,169.597058823529,7.06881666666667,7.05473333333333,4.2347,4.00252,111.4,163.9,-240.5,2.47127468581688,0.348415063668383,18.05,5.5,30.65,3.593651425,3.9121113
"NPR2",4.02666666666667,4.17,197.085,167.150980392157,8.00073666666667,7.94105,5.1884,5.11142,193.8,1375.9,-2920,8.09958720330237,0.139658220388922,11.125,13.125,41.7,5.906674525,6.397122
"NPR2",4.02666666666667,4.17,197.085,167.150980392157,8.00073666666667,7.94105,5.1884,5.11142,193.8,1375.9,-2920,8.09958720330237,0.139658220388922,11.125,13.125,41.7,5.906674525,6.397122
"NPR2",4.02666666666667,4.17,197.085,167.150980392157,8.00073666666667,7.94105,5.1884,5.11142,193.8,1375.9,-2920,8.09958720330237,0.139658220388922,11.125,13.125,41.7,5.906674525,6.397122
"NPTX1",8.37333333333333,8.34666666666667,31.1242857142857,18.8696078431373,8.14098,8.01094333333333,4.0222,4.022212,210.75,1241.1,-8256.85,6.88896797153025,0.0299924225959364,-5.7625,-2.85,-7.6875,9.477432375,6.985619
"NPTX2",11.28,10.7233333333333,180.775714285714,34.478431372549,7.02348666666667,7.05224333333333,3.1009,2.482512,275.4,-8.29999999999995,-211.7,0.969862018881627,0.369752902649598,683.1,716.1,2028.7,2.664161575,2.6307485
"NPTXR",4.67333333333333,4.78333333333333,46.3685714285714,40.4941176470588,9.12372333333333,8.89828,4.9022,4.770193,158.7,5287.2,-1070.5,34.3156899810964,0.101854182397852,7.1,19.75,21,5.4036252,5.195378
"NPTXR",4.67333333333333,4.78333333333333,46.3685714285714,40.4941176470588,9.12372333333333,8.89828,4.9022,4.770193,158.7,5287.2,-1070.5,34.3156899810964,0.101854182397852,7.1,19.75,21,5.4036252,5.195378
"NPTXR",4.67333333333333,4.78333333333333,46.3685714285714,40.4941176470588,9.12372333333333,8.89828,4.9022,4.770193,158.7,5287.2,-1070.5,34.3156899810964,0.101854182397852,7.1,19.75,21,5.4036252,5.195378
"NPY",4.97666666666667,4.84666666666667,27.3742857142857,31.8647058823529,7.95650666666667,7.82511666666667,3.6197,3.61357,109.4,140.9,-165.1,2.28793418647166,0.450033311125916,-2.25,-5.55,-5.3,3.633791925,3.690852
"NPY1R",3.82666666666667,3.91666666666667,218.72,179.46862745098,4.38638,4.28558,3.0299,2.289684,118.2,156.3,-315,2.32233502538071,0.302480070859167,17,16.45,-4.35,2.350808325,2.3246098
"NPY2R",4.54,4.57,10.1261904761905,11.3771241830065,6.14486666666667,6.22690333333333,2.5009,2.052759,109.2,185.9,-186.8,2.70238095238095,0.416614615865084,-3.2,-5.2,-6.7,2.6189137,2.3246098
"NPY2R",4.54,4.57,10.1261904761905,11.3771241830065,6.14486666666667,6.22690333333333,2.5009,2.052759,109.2,185.9,-186.8,2.70238095238095,0.416614615865084,-3.2,-5.2,-6.7,2.6189137,2.3246098
"NPY2R",4.54,4.57,10.1261904761905,11.3771241830065,6.14486666666667,6.22690333333333,2.5009,2.052759,109.2,185.9,-186.8,2.70238095238095,0.416614615865084,-3.2,-5.2,-6.7,2.6189137,2.3246098
"NPY5R",4.02666666666667,4.02666666666667,30.9107142857143,40.0274509803922,4.38913333333333,4.25272666666667,2.8053,3.102988,110.75,170.45,-196.25,2.53905191873589,0.383636934673367,29.625,25.5,39.8,4.388852975,4.912907
"NPY6R",5.58666666666667,5.41,20.1307142857143,23.3274509803922,5.38979,5.39036666666667,3.8075,3.400504,114,144.1,-202.7,2.2640350877193,0.390925480769231,-5.4,-6.15,-7.7,6.684433075,6.6501694
"NPY6R",5.58666666666667,5.41,20.1307142857143,23.3274509803922,5.38979,5.39036666666667,3.8075,3.400504,114,144.1,-202.7,2.2640350877193,0.390925480769231,-5.4,-6.15,-7.7,6.684433075,6.6501694
"NQO1",10.7666666666667,10.6966666666667,141.415714285714,90.521568627451,11.6307,11.063,7.4918,7.843594,11608.7,12305.5,-13506.7,2.06002394755657,0.429621731189493,220.45,2822.925,462.3,6.8740166,6.763657
"NQO2",9.41333333333333,9.41333333333333,114.213571428571,165.028431372549,10.36164,9.63235,9.4882,9.603468,1629.8,11595.6,-7215.9,8.11473800466315,0.104160200623223,1222.8,392.6,1621.45,9.266089,8.374001
"NQO2",9.41333333333333,9.41333333333333,114.213571428571,165.028431372549,10.36164,9.63235,9.4882,9.603468,1629.8,11595.6,-7215.9,8.11473800466315,0.104160200623223,1222.8,392.6,1621.45,9.266089,8.374001
"NQO2",9.41333333333333,9.41333333333333,114.213571428571,165.028431372549,10.36164,9.63235,9.4882,9.603468,1629.8,11595.6,-7215.9,8.11473800466315,0.104160200623223,1222.8,392.6,1621.45,9.266089,8.374001
"NR0B1",4.23666666666667,4.33333333333333,14.57,12.1441176470588,7.67006,6.97792,2.9373,3.313889,116.4,155.9,-130.7,2.3393470790378,0.54156436338127,-2.6,-3.6,3.05,3.394238325,5.7809663
"NR0B1",4.23666666666667,4.33333333333333,14.57,12.1441176470588,7.67006,6.97792,2.9373,3.313889,116.4,155.9,-130.7,2.3393470790378,0.54156436338127,-2.6,-3.6,3.05,3.394238325,5.7809663
"NR0B1",4.23666666666667,4.33333333333333,14.57,12.1441176470588,7.67006,6.97792,2.9373,3.313889,116.4,155.9,-130.7,2.3393470790378,0.54156436338127,-2.6,-3.6,3.05,3.394238325,5.7809663
"NR0B2",6.76666666666667,6.75333333333333,15.9957142857143,16.9274509803922,6.53949,6.79173666666667,3.9433,3.923435,105.2,155.1,-241.5,2.47433460076046,0.32258064516129,-8.4,-6.35,-13.8,5.622380925,5.662318
"NR0B2",6.76666666666667,6.75333333333333,15.9957142857143,16.9274509803922,6.53949,6.79173666666667,3.9433,3.923435,105.2,155.1,-241.5,2.47433460076046,0.32258064516129,-8.4,-6.35,-13.8,5.622380925,5.662318
"NR1D2",8.84666666666667,8.72,288.320714285714,230.838235294118,9.86649,9.70986666666667,7.8126,8.907176,812,7970.1,-7113.2,10.81539408867,0.145930888744807,41.375,196.4,11.2,3.596033525,3.158377
"NR1D2",8.84666666666667,8.72,288.320714285714,230.838235294118,9.86649,9.70986666666667,7.8126,8.907176,812,7970.1,-7113.2,10.81539408867,0.145930888744807,41.375,196.4,11.2,3.596033525,3.158377
"NR1H4",3.72,3.77,9.66047619047619,9.26732026143791,5.08026333333333,4.9538,3.4886,3.211379,97.7,171.3,-239.8,2.75332650972364,0.383389046027256,-2.55,-2.9,-8.35,4.86930355,4.640954
"NR1H4",3.72,3.77,9.66047619047619,9.26732026143791,5.08026333333333,4.9538,3.4886,3.211379,97.7,171.3,-239.8,2.75332650972364,0.383389046027256,-2.55,-2.9,-8.35,4.86930355,4.640954
"NR2C2",5.95666666666667,6.05666666666667,179.167857142857,142.875490196078,10.3717,10.3789,8.6851,8.816117,193.9,2630.95,-3919.75,14.5685920577617,0.0852712273782715,78.325,89.95,93.325,7.13695255,7.648822
"NR2E1",4.44,4.48,4.85285714285714,6.52941176470588,7.36486666666667,7.37408666666667,3.3886,3.211379,117.6,194.7,-180.2,2.65561224489796,0.401129943502825,9.775,0.875,19.525,3.414417,3.8390307
"NR2E3",4.21,4.20333333333333,11.7957142857143,10.1980392156863,6.77734666666667,6.89673666666667,4.6331,4.553233,100.7,190.433333333333,-308.7,2.89109566368752,0.273362102785406,0.649999999999999,-1.5,-8.7,2.7877109875,3.1506472
"NR2E3",4.21,4.20333333333333,11.7957142857143,10.1980392156863,6.77734666666667,6.89673666666667,4.6331,4.553233,100.7,190.433333333333,-308.7,2.89109566368752,0.273362102785406,0.649999999999999,-1.5,-8.7,2.7877109875,3.741813
"NR2E3",4.21,4.20333333333333,11.7957142857143,10.1980392156863,6.77734666666667,6.89673666666667,4.6331,4.553233,100.7,190.433333333333,-308.7,2.89109566368752,0.273362102785406,0.649999999999999,-1.5,-8.7,2.7877109875,3.1506472
"NR2E3",4.21,4.20333333333333,11.7957142857143,10.1980392156863,6.77734666666667,6.89673666666667,4.6331,4.553233,100.7,190.433333333333,-308.7,2.89109566368752,0.273362102785406,0.649999999999999,-1.5,-8.7,2.7877109875,3.1506472
"NR2F2",8.87,8.78666666666667,848.676666666667,1622.40261437908,9.06913333333333,9.32451666666667,11.6673,10.606023,2105.25,6570.15,-7652.9,4.12084075525472,0.14883607122599,385.075,1914.675,670.125,7.4676391,6.0840163
"NR3C2",9.00333333333333,8.98,75.29,108.094117647059,6.74188,6.66966333333333,3.5271,3.400504,129.35,167.4,-731.5,2.29416312330885,0.301770629504128,205.025,15.325,37.05,2.71500395,4.0620146
"NR4A2",6.63,6.45,33.0304761904762,94.4614379084967,9.64306666666667,9.74965666666667,4.3944,4.073103,147.15,2717.7,-3666.9,19.4689092762487,0.0495950236506188,92.825,41.575,79.625,4.8340856,6.0073366
"NR4A2",6.63,6.45,33.0304761904762,94.4614379084967,9.64306666666667,9.74965666666667,4.3944,4.073103,147.15,2717.7,-3666.9,19.4689092762487,0.0495950236506188,92.825,41.575,79.625,4.8340856,6.0073366
"NR4A2",6.63,6.45,33.0304761904762,94.4614379084967,9.64306666666667,9.74965666666667,4.3944,4.073103,147.15,2717.7,-3666.9,19.4689092762487,0.0495950236506188,92.825,41.575,79.625,4.8340856,6.0073366
"NR4A3",4.77,4.68666666666667,70.2878571428571,249.032679738562,7.14129666666667,7.24936333333333,2.5009,1.780831,211.68,3340.18,-401.24,16.7793839758125,0.250382991443411,-5.57,0.41,-0.01,6.1189272125,2.3246098
"NR4A3",4.77,4.68666666666667,70.2878571428571,249.032679738562,7.14129666666667,7.24936333333333,2.5009,1.780831,211.68,3340.18,-401.24,16.7793839758125,0.250382991443411,-5.57,0.41,-0.01,6.1189272125,9.973489
"NR5A1",5.38,5.47333333333333,12.7914285714286,11.9705882352941,6.87856,6.79599,3.8075,3.490365,100.1,163.1,-162.5,2.62937062937063,0.442155853072434,-9.4,-9.8,-13.35,8.293204875,8.298437
"NR5A2",3.55333333333333,3.6,30.2597619047619,37.3125816993464,5.72366666666667,5.60056333333333,4.064,3.83126,163.866666666667,1078.26666666667,-300.566666666667,7.58014646053702,0.303652791721368,66.65,-2.38333333333333,-0.133333333333334,4.9456314,4.6984897
"NRAS",9.07333333333333,9.12,164.782142857143,123.080392156863,11.8644333333333,11.8334666666667,9.252,9.092413,208.5,7473.6,-10606.9,36.8446043165468,0.0246887470805672,200.55,158.8,25.5,7.61897435,7.544026
"NRCAM",9.31,8.98333333333333,44.7035714285714,25.5960784313726,10.6222,10.2753,5.3834,5.436087,115,309.75,-3545.95,3.69347826086957,0.117560690333097,39.675,-0.375,-3.025,5.392694825,5.309089
"NRCAM",9.31,8.98333333333333,44.7035714285714,25.5960784313726,10.6222,10.2753,5.3834,5.436087,115,309.75,-3545.95,3.69347826086957,0.117560690333097,39.675,-0.375,-3.025,5.392694825,5.309089
"NRCAM",9.31,8.98333333333333,44.7035714285714,25.5960784313726,10.6222,10.2753,5.3834,5.436087,115,309.75,-3545.95,3.69347826086957,0.117560690333097,39.675,-0.375,-3.025,5.392694825,5.309089
"NRF1",7.26333333333333,7.18,50.5454285714286,46.9139215686275,8.35177,8.38348666666667,5.3669,5.436087,146.2,1207.26666666667,-1203.73333333333,9.25763793889649,0.155215570683323,7.98333333333333,1.21666666666667,28.1333333333333,5.09166225,5.6842413
"NRF1",7.26333333333333,7.18,50.5454285714286,46.9139215686275,8.35177,8.38348666666667,5.3669,5.436087,146.2,1207.26666666667,-1203.73333333333,9.25763793889649,0.155215570683323,7.98333333333333,1.21666666666667,28.1333333333333,5.09166225,5.6842413
"NRG1",4.28333333333333,3.84333333333333,15.4804761904762,16.1457516339869,6.85616333333333,6.84929,3.3128,2.975039,112.44,166.1,-5207.04,2.477232301672,0.388157106229775,-2.99,-5.45,-5.89,4.990704175,4.8317966
"NRG2",5.14,5.32,14.1423809523809,15.2326797385621,8.27346666666667,8.63495333333333,3.4544,3.641099,112.6,144.55,-1095.35,2.28374777975133,0.175250357653791,-12.7,-3.55,-13.8,7.2687739,8.313756
"NRG2",5.14,5.32,14.1423809523809,15.2326797385621,8.27346666666667,8.63495333333333,3.4544,3.641099,112.6,144.55,-1095.35,2.28374777975133,0.175250357653791,-12.7,-3.55,-13.8,7.2687739,8.313756
"NRGN",7.01,7.07,59.6114285714286,90.6627450980392,8.87712666666667,9.01300666666667,8.2499,8.290185,146.9,3349.2,-5425.6,23.7991831177672,0.0387640847565729,69.9,199.3,448.55,8.40841025,8.200172
"NRIP1",7.62666666666667,7.21,707.615,519.46862745098,9.76642,9.81822,8.184,7.253319,217.6,493.3,-3891.8,3.26700367647059,0.27367399499832,377.65,32,20.9,4.76168690625,5.1628327
"NRIP1",7.62666666666667,7.21,707.615,519.46862745098,9.76642,9.81822,8.184,7.253319,217.6,493.3,-3891.8,3.26700367647059,0.27367399499832,377.65,32,20.9,4.76168690625,5.1628327
"NRIP1",7.62666666666667,7.21,707.615,519.46862745098,9.76642,9.81822,8.184,7.253319,217.6,493.3,-3891.8,3.26700367647059,0.27367399499832,377.65,32,20.9,4.76168690625,3.2743137
"NRIP1",7.62666666666667,7.21,707.615,519.46862745098,9.76642,9.81822,8.184,7.253319,217.6,493.3,-3891.8,3.26700367647059,0.27367399499832,377.65,32,20.9,4.76168690625,5.1628327
"NRP1",8.66333333333333,8.11,211.9125,248.112908496732,6.98357666666667,7.02287333333333,7.6951,8.13791,561.35,472.5,-12999.8,1.84172085151866,0.122696198516659,37.7,211.15,88.175,5.65517694375,4.402474
"NRP1",8.66333333333333,8.11,211.9125,248.112908496732,6.98357666666667,7.02287333333333,7.6951,8.13791,561.35,472.5,-12999.8,1.84172085151866,0.122696198516659,37.7,211.15,88.175,5.65517694375,4.402474
"NRP1",8.66333333333333,8.11,211.9125,248.112908496732,6.98357666666667,7.02287333333333,7.6951,8.13791,561.35,472.5,-12999.8,1.84172085151866,0.122696198516659,37.7,211.15,88.175,5.65517694375,3.0645921
"NRP1",8.66333333333333,8.11,211.9125,248.112908496732,6.98357666666667,7.02287333333333,7.6951,8.13791,561.35,472.5,-12999.8,1.84172085151866,0.122696198516659,37.7,211.15,88.175,5.65517694375,5.3532877
"NRP2",5.52666666666667,5.52333333333333,179.671396103896,97.515632798574,10.0812566666667,9.26232666666667,5.4758,5.537595,120.133333333333,176.866666666667,-3289.13333333333,2.47225305216426,0.0978707064427358,7.33333333333333,24.0666666666667,16.2833333333333,2.49768971666667,2.3246098
"NRP2",5.52666666666667,5.52333333333333,179.671396103896,97.515632798574,10.0812566666667,9.26232666666667,5.4758,5.537595,120.133333333333,176.866666666667,-3289.13333333333,2.47225305216426,0.0978707064427358,7.33333333333333,24.0666666666667,16.2833333333333,2.49768971666667,2.3246098
"NRP2",5.52666666666667,5.52333333333333,179.671396103896,97.515632798574,10.0812566666667,9.26232666666667,5.4758,5.537595,120.133333333333,176.866666666667,-3289.13333333333,2.47225305216426,0.0978707064427358,7.33333333333333,24.0666666666667,16.2833333333333,2.49768971666667,2.3246098
"NRTN",6.48333333333333,6.93333333333333,5.05142857142857,2.55882352941176,8.11092666666667,8.21848666666667,4.6331,4.797867,212.4,2972.5,-263.9,14.9948210922787,0.353344768439108,157,-10.4,451.05,2.350808325,2.3246098
"NRTN",6.48333333333333,6.93333333333333,5.05142857142857,2.55882352941176,8.11092666666667,8.21848666666667,4.6331,4.797867,212.4,2972.5,-263.9,14.9948210922787,0.353344768439108,157,-10.4,451.05,2.350808325,2.3246098
"NRXN2",4.90666666666667,5.14666666666667,161.814285714286,101.183333333333,8.44497666666667,8.60478333333333,3.8998,4.00252,436.2,2619.75,-181.8,7.00584594222834,0.430451127819549,3.575,0.0499999999999998,2.25,3.337613075,3.6387677
"NSDHL",7.91,7.86666666666667,78.5457142857143,61.8852941176471,10.22049,10.3237133333333,7.0512,7.124388,8629.7,10303.3,-9682.1,2.19393489924331,0.588790167081468,929.45,668.65,1266.55,11.04778025,11.464801
"NSL1",10.1666666666667,10.22,118.993214285714,116.265196078431,10.9895333333333,11.1904666666667,7.263,7.156706,1571.9,3142.53333333333,-4178.93333333333,2.9991941811396,0.272169940028679,235.32,254.16,86.69,7.332736,7.423107
"NSMAF",11.0566666666667,10.9933333333333,178.211142857143,210.217647058824,9.9287,9.63331,10.0355,10.590151,828,13631.9,-11928.1,17.4636473429952,0.0618580214871093,600.05,641.55,174.75,9.99105175,10.56869
"NSMAF",11.0566666666667,10.9933333333333,178.211142857143,210.217647058824,9.9287,9.63331,10.0355,10.590151,828,13631.9,-11928.1,17.4636473429952,0.0618580214871093,600.05,641.55,174.75,9.99105175,10.56869
"NSUN5",10.5933333333333,10.5333333333333,427.027857142857,401.241176470588,9.41943666666667,9.20864333333333,11.4785,11.377051,519.333333333333,4914.53333333333,-6618.26666666667,10.4631578947368,0.151018104384562,304.45,125.25,604.566666666667,10.8958659375,10.862436
"NSUN5",10.5933333333333,10.5333333333333,427.027857142857,401.241176470588,9.41943666666667,9.20864333333333,11.4785,11.377051,519.333333333333,4914.53333333333,-6618.26666666667,10.4631578947368,0.151018104384562,304.45,125.25,604.566666666667,10.8958659375,10.413443
"NT5C2",9.31333333333333,9.24333333333333,239.384285714286,217.96862745098,10.13944,10.0116833333333,8.4427,8.771439,3295.4,5232.5,-3190.7,2.58781938459671,0.661392337896636,984,706.7,145.9,5.464936775,4.9549475
"NT5E",9.11666666666667,8.95,242.578333333333,312.061764705882,10.0187633333333,10.2636866666667,8.165,8.293424,3675.2,14876.4,-10731.9,5.0477797126687,0.365753189879851,98.4,970.2,10.95,3.8228995875,3.8173344
"NT5E",9.11666666666667,8.95,242.578333333333,312.061764705882,10.0187633333333,10.2636866666667,8.165,8.293424,3675.2,14876.4,-10731.9,5.0477797126687,0.365753189879851,98.4,970.2,10.95,3.8228995875,3.1649103
"NTAN1",9.06,8.9,279.045,349.612745098039,9.79441,9.37182333333333,9.8567,9.823148,1517.5,6960.3,-7619.6,5.58668863261944,0.354910808774351,294.775,364.125,535.4,10.16006025,10.571292
"NTF3",6.37,6.30333333333333,42.2378571428571,43.0107843137255,5.53792,5.57924333333333,4.3944,4.484352,107.7,187.1,-4907.8,2.7372330547818,0.0418196017180789,6.6,7.3,12.1,2.350808325,2.649135
"NTHL1",8.74333333333333,8.88333333333333,85.7371428571429,88.9411764705882,8.29419333333333,8.45864333333333,9.9113,9.600004,423.9,2677.4,-4796.4,7.31611229063458,0.124488901869159,650.55,721.4,1088.7,9.62805475,9.415924
"NTN1",4.14,4.08666666666667,64.1942857142857,92.606862745098,9.96991666666667,10.0422733333333,7.7176,7.891033,126.9,237.3,-173.6,2.86997635933806,0.434711820253989,24.85,20.625,108.975,8.0219861,8.402252
"NTN1",4.14,4.08666666666667,64.1942857142857,92.606862745098,9.96991666666667,10.0422733333333,7.7176,7.891033,126.9,237.3,-173.6,2.86997635933806,0.434711820253989,24.85,20.625,108.975,8.0219861,8.402252
"NTN1",4.14,4.08666666666667,64.1942857142857,92.606862745098,9.96991666666667,10.0422733333333,7.7176,7.891033,126.9,237.3,-173.6,2.86997635933806,0.434711820253989,24.85,20.625,108.975,8.0219861,8.402252
"NTNG1",4.34,4.31,30.5428571428571,24.6137254901961,6.39915666666667,6.28446666666667,5.1343,5.227866,107,157.95,-165.7,2.47616822429907,0.419207851384508,-10.175,10.45,-3.425,2.559043125,2.3246098
"NTNG1",4.34,4.31,30.5428571428571,24.6137254901961,6.39915666666667,6.28446666666667,5.1343,5.227866,107,157.95,-165.7,2.47616822429907,0.419207851384508,-10.175,10.45,-3.425,2.559043125,3.3072796
"NTNG1",4.34,4.31,30.5428571428571,24.6137254901961,6.39915666666667,6.28446666666667,5.1343,5.227866,107,157.95,-165.7,2.47616822429907,0.419207851384508,-10.175,10.45,-3.425,2.559043125,3.3072796
"NTNG1",4.34,4.31,30.5428571428571,24.6137254901961,6.39915666666667,6.28446666666667,5.1343,5.227866,107,157.95,-165.7,2.47616822429907,0.419207851384508,-10.175,10.45,-3.425,2.559043125,2.3246098
"NTNG1",4.34,4.31,30.5428571428571,24.6137254901961,6.39915666666667,6.28446666666667,5.1343,5.227866,107,157.95,-165.7,2.47616822429907,0.419207851384508,-10.175,10.45,-3.425,2.559043125,2.3246098
