"","GSM1399027.CBD","GSM1399028.CTRL","GSM1399029.CBD","GSM1399030.CTRL","GSM1399031.CBD","GSM1399032.CTRL"
"14875",5.23777,5.36177,5.59677,5.16933,5.33034,4.93369
"14876",4.38492,4.60725,4.83801,5.00536,4.37593,4.42638
"14877",4.13258,4.99735,4.95069,4.63239,4.423,4.9562
"14878",4.49417,4.8162,4.89388,4.57642,4.72382,5.19809
"14879",5.47144,5.37191,5.72905,5.79629,6.19233,7.03373
"14880",4.13308,3.81747,4.1845,3.99652,3.7865,4.01841
"14881",9.71498,9.54528,9.42704,9.62108,9.58823,9.68232
"14882",4.19414,4.15318,3.21269,3.79576,4.21929,3.58306
"14883",4.61365,4.76503,4.4461,4.41716,3.992,3.90782
"14884",10.291,10.2352,9.08776,9.06243,5.35979,4.95497
"14885",3.53217,3.79015,4.03422,3.67599,3.60114,3.76349
"14886",3.94526,4.06066,4.07466,4.2727,3.8433,3.92368
"14887",4.37491,4.31935,4.69888,4.43293,4.31126,3.93264
"14888",3.64149,3.50399,3.77781,3.64021,3.39843,3.77137
"14889",4.29685,4.36627,4.67422,4.66831,4.17368,4.10339
"14890",4.78621,4.55788,4.63555,4.73977,4.67327,4.5653
"14891",10.1094,10.1726,9.79799,9.92169,9.81955,9.82349
"14892",4.59413,4.5625,4.57911,4.78511,4.24439,4.40059
"14893",8.73316,9.18175,7.98837,7.67296,9.72961,9.39875
"14894",9.63754,9.56909,9.14892,8.84259,9.71187,9.70924
"14895",10.0312,10.2101,10.4118,10.4519,10.9716,10.7713
"14896",4.21325,4.21896,4.35384,4.2094,4.10028,3.988
"14897",5.65924,5.74791,6.13052,6.07568,5.55974,5.59106
"14898",5.82262,5.88056,5.95666,5.78145,5.69361,5.88054
"14899",6.60801,6.69566,6.6857,6.66908,6.6082,6.62566
"14900",5.90413,6.23971,6.12943,6.28652,6.00416,6.05629
"14901",5.95765,6.03791,5.99617,6.17895,5.68106,5.78449
"14902",5.36094,5.5448,5.59244,5.51595,5.88381,6.29338
"14903",7.36618,7.41369,7.50787,7.41408,7.23542,7.12917
"14904",5.84178,6.03616,6.33255,6.27111,6.34738,6.89342
"14905",4.05276,4.38501,4.36863,4.4963,4.58933,4.02502
"14906",8.84738,8.7181,8.17033,8.45405,8.69801,8.85048
"14907",4.91381,4.96627,5.1465,4.71737,5.97329,6.37484
"14908",10.8141,10.8097,10.5745,10.6193,10.5019,10.5217
"14909",6.19362,6.32092,6.58961,6.41838,6.14805,5.91604
"14910",8.72014,8.42633,8.46823,7.76571,8.58308,8.58679
"14911",5.04196,4.97379,5.19295,4.86994,4.93997,5.04187
"14912",5.2334,5.44526,9.36141,6.85194,5.04332,5.86714
"14913",4.98917,4.86228,7.01248,6.06804,5.38602,5.60648
"14914",9.95302,10.0116,9.45098,9.50961,9.42762,9.54544
"14915",10.6561,10.6862,11.4316,10.7813,11.9822,11.9553
"14916",4.40557,4.49686,4.50211,4.6036,4.20363,4.31742
"14917",5.62717,5.87065,6.06252,6.12491,5.64312,5.42942
"14918",12.3897,12.4018,12.2739,12.5137,12.5113,12.8764
"14919",7.20312,7.49839,6.8927,7.45149,7.11357,8.27184
"14920",6.46293,6.65493,7.02334,6.84104,10.9229,11.0087
"14921",4.72185,5.14078,5.43418,5.39831,4.67344,4.53677
"14922",10.3813,10.4531,10.6227,10.8368,10.1404,10.6056
"14923",4.97515,4.92043,5.40176,5.44767,5.08797,5.38581
"14924",6.85931,6.97844,7.55356,8.18218,6.78185,8.1
"14925",3.86968,3.81045,4.10584,4.61735,3.65598,4.44061
"14926",12.3705,12.303,12.1775,11.7948,12.0189,11.8805
"14927",11.1197,10.8651,10.5591,10.2317,10.742,10.4847
"14928",6.58411,6.3541,6.52837,6.28732,5.5996,5.95401
"14929",5.8343,5.6136,5.79691,5.85317,5.88716,5.39558
"14930",11.714,11.5112,11.177,10.4657,12.2713,11.5537
"14931",11.2776,11.27,11.355,11.5928,11.6223,11.9153
"14932",9.28511,9.25025,8.96051,8.68872,9.28116,9.65079
"14933",5.43017,5.57226,5.91082,5.92749,5.36091,5.4762
"14934",9.46567,9.44933,8.89638,8.54004,8.91718,8.83165
"14935",5.9414,6.17382,6.59992,6.57838,5.47532,5.85842
"14936",8.12446,7.51764,7.68947,7.68188,7.68364,8.06861
"14937",9.20277,8.93188,8.54538,8.60347,7.78352,8.34756
"14938",4.18094,4.52716,4.7861,4.46264,4.08906,4.0116
"14939",8.48828,8.57411,8.39444,8.38935,7.62925,7.59176
"14940",8.57304,8.73985,8.82913,9.11372,9.98962,9.59224
"14941",8.98066,8.87561,8.53978,8.24737,9.80972,9.72886
"14942",6.02719,6.39841,6.49134,6.75826,6.22006,7.31171
"14943",6.63244,6.81029,6.09406,6.18588,5.95245,6.18815
"14944",9.1825,9.14997,8.85062,8.63838,8.47201,8.8202
"14945",5.6908,5.97128,5.67962,6.28242,5.52021,5.51654
"14946",11.3372,11.3127,11.3536,11.2776,10.6696,10.7388
"14947",11.0883,10.6049,11.8494,11.3746,12.6684,12.5047
"14948",7.82426,7.99126,8.39487,7.63355,6.65205,6.95471
"14949",7.20209,6.52869,7.894,7.07284,6.56253,7.09507
"14950",11.0001,11.0948,10.835,11.1401,11.0579,11.4048
"14951",8.01372,7.992,8.0553,7.90852,9.2626,9.20249
"14952",8.95665,8.97223,8.86364,8.65443,9.02028,8.70194
"14953",5.94322,6.21668,6.52563,6.4584,7.91771,7.47426
"14954",6.33457,6.37316,6.44647,6.2532,6.99966,6.782
"14955",4.36319,4.16014,4.50997,4.56465,4.52699,4.1032
"14956",7.21318,6.9116,7.26827,6.83922,6.35635,5.85763
"14957",4.61484,4.97654,4.74947,4.55862,4.64291,4.53216
"14958",10.9818,11.4124,10.3402,10.4724,11.6344,11.383
"14959",6.88288,6.9938,6.46323,6.36517,7.03974,7.47674
"14960",10.6732,10.751,10.2171,10.3169,10.0622,10.3317
"14961",4.51075,4.55541,5.09977,4.78712,4.49687,4.31661
"14962",4.58837,4.83953,4.74509,4.90361,4.16353,4.15172
"14963",6.06006,6.25196,6.50332,6.56871,6.27186,5.78519
"14964",5.50552,5.48881,5.81223,5.49717,5.70333,5.12045
"14965",5.4676,5.43793,5.55242,5.54505,5.21383,4.77958
"14966",5.19119,5.36482,5.09778,5.6886,4.84298,5.85203
"14967",7.85794,7.85997,6.95319,7.27034,7.1325,7.21736
"14968",10.1751,10.1662,9.5971,9.95164,10.2535,10.5134
"14969",8.52169,8.49216,8.63657,8.72186,8.62829,8.83912
"14970",12.1087,11.9547,11.6998,11.0647,11.082,10.7345
"14971",6.28199,6.39898,6.61752,6.37826,5.78254,6.2323
"14972",5.01403,5.26516,5.17147,5.23674,5.04279,5.12969
"14973",10.4614,10.3811,10.3818,10.5111,10.4229,10.2973
"14974",9.99679,9.98363,10.2877,9.48087,9.45447,9.56966
"14975",7.95196,7.89706,8.28025,8.37668,8.73466,9.2602
"14976",9.132,9.03624,8.64073,8.89528,8.69803,8.95668
"14977",5.36834,4.96717,5.10026,5.20411,5.62735,6.00539
"14978",9.4305,9.5506,9.31455,9.29135,9.38774,9.613
"14979",8.21195,7.67525,7.68961,7.66494,7.5765,7.1695
"14980",9.92773,9.52299,8.01379,6.23244,9.06945,7.48563
"14981",4.75607,5.05605,5.0601,4.95108,4.87389,4.75316
"14982",8.03851,8.08174,7.13605,6.61039,9.42891,8.10837
"14983",8.24517,8.14028,7.28344,7.30949,7.80388,7.82728
"14984",9.313,9.33177,8.85899,9.06127,8.93579,9.1986
"14985",9.54533,9.43089,8.87215,8.70449,9.82368,9.7285
"14986",5.65888,5.59886,6.04351,5.79346,5.3646,5.55608
"14987",10.0703,9.93928,9.85797,9.03217,10.0523,9.9384
"14988",10.1479,10.2433,11.0144,10.8145,11.0397,11.5074
"14989",5.46793,5.95114,6.5176,6.7213,7.00335,7.21346
"14990",4.26817,4.27445,4.48033,4.16387,4.30281,3.9654
"14991",6.21723,6.25794,6.66102,6.51761,6.56428,6.50015
"14992",8.26957,8.09354,7.64473,7.33756,7.98533,8.02774
"14993",9.17838,9.31431,9.28381,9.58196,9.56565,10.1775
"14994",4.34279,4.48372,4.71379,4.36439,4.36304,4.64628
"14995",11.2791,11.1742,9.98669,9.33591,9.18723,9.01138
"14996",6.603,6.54564,6.65881,6.85824,6.11286,6.19321
"14997",8.06412,7.96348,7.79987,7.55522,6.56188,6.70465
"14998",5.99183,6.10346,6.25282,6.27216,5.65132,5.71872
"14999",7.95567,7.35994,7.27374,6.70742,7.52101,6.92425
"15000",2.60454,2.4263,2.7502,2.45836,2.29118,2.77438
"15001",3.41429,3.22449,3.09215,3.23261,3.12813,2.95891
"15002",10.8373,11.3691,10.9225,11.5739,11.3869,11.6839
"15003",8.24379,9.04963,8.47117,8.29553,7.22556,6.77876
"15004",3.77314,4.00936,3.87979,3.90073,4.43902,4.47929
"15005",7.26184,7.01132,6.67573,6.67532,7.44658,7.25064
"15006",9.83695,9.68982,9.6369,8.70313,8.19871,8.12886
"15007",8.99888,9.19744,9.20714,9.42213,9.40227,10.6442
"15008",5.28296,5.37555,5.4296,5.36886,5.3557,5.38856
"15009",9.33798,9.16222,8.78907,8.40432,8.60867,8.55571
"15010",4.39217,4.6999,4.94484,4.71367,4.76224,4.4825
"15011",7.59151,7.56143,8.98758,7.56131,6.79085,6.79036
"15012",9.97246,9.54819,7.80941,6.66372,9.36154,8.24072
"15013",6.22702,6.22892,6.09935,6.05006,8.03948,7.79785
"15014",5.89362,5.74781,5.74281,6.01756,5.87937,6.34514
"15015",4.42237,4.84477,4.72332,4.95195,4.59504,4.75385
"15016",2.52314,2.53352,2.47619,2.44194,2.61402,2.39176
"15017",12.3482,12.4533,12.1568,12.417,12.2217,12.6713
"15018",5.65524,5.73898,5.70878,6.10302,5.5688,5.27954
"15019",11.0623,10.8433,9.50539,7.93614,10.2497,8.87036
"15020",9.0633,9.01851,8.66478,8.91807,8.9393,9.26564
"15021",5.57941,5.75915,5.9331,6.00733,6.25953,6.6978
"15022",3.81024,3.79284,3.83509,4.333,3.5772,4.15422
"15023",5.02313,5.3424,5.34756,5.17573,4.9505,4.9953
"15024",8.25485,7.95662,7.57858,7.80797,8.29347,8.50078
"15025",9.22516,9.15673,9.85467,9.40202,9.86061,9.61426
"15026",8.09568,7.78632,8.76446,8.9783,8.29302,8.59347
"15027",10.7896,10.7389,10.9039,10.8318,10.5464,10.8237
"15028",8.8014,8.76888,8.34523,8.00364,8.57137,8.39467
"15029",9.89735,9.82423,8.74786,8.68692,9.4634,9.50285
"15030",7.49735,7.37,7.19541,6.34216,9.65242,9.17743
"15031",9.76017,11.1673,10.7419,12.2704,9.86988,12.0094
"15032",9.114,8.95489,8.77237,8.74558,8.94044,9.02869
"15033",10.3682,10.1483,9.31018,8.75408,9.15246,8.8353
"15034",10.0229,9.81554,9.40837,9.39645,9.89685,9.94472
"15035",9.60437,9.95315,10.097,10.241,10.3998,11.1244
"15036",5.92201,5.92879,6.65703,6.60271,7.23957,7.44776
"15037",5.81204,5.92084,6.0679,6.01573,5.81378,5.96505
"15038",7.7024,7.24511,7.05368,7.90234,6.8235,8.50435
"15039",3.60439,3.47609,3.55429,3.42408,3.39878,3.34783
"15040",5.49725,5.58109,5.72883,5.65903,5.56963,5.50644
"15041",7.70102,7.8136,8.18421,8.05861,9.23902,9.85247
"15042",8.40346,8.58628,9.12357,8.47014,9.38805,9.60267
"15043",6.41224,6.70811,8.87143,8.89942,9.74534,9.74721
"15044",5.12954,5.43309,5.41998,5.79264,5.30726,5.26052
"15045",5.76758,5.90748,6.04484,5.98952,5.47706,5.66413
"15046",3.23102,3.49359,3.60335,3.61319,3.51258,3.44066
"15047",4.1993,4.45113,4.67698,4.47862,4.01815,3.72805
"15048",7.97617,8.05737,7.15988,7.48682,8.31594,8.37703
"15049",8.82751,8.82343,8.2648,8.26176,8.35243,8.61934
"15050",9.47804,9.5506,9.47894,9.65897,9.9672,9.60646
"15051",8.85249,8.78732,8.78881,8.52889,8.99475,9.16962
"15052",4.68778,4.55197,4.45022,4.48258,4.48569,4.35774
"15053",8.50711,8.33879,8.31849,8.2018,9.1589,9.18576
"15054",6.47704,6.5412,6.95022,6.35916,6.2963,6.1633
"15055",5.95034,6.03424,6.2615,6.40756,7.79715,7.78384
"15056",9.1893,9.16141,9.28717,9.02887,9.62892,9.4411
"15057",9.26557,8.98454,9.02077,8.98285,9.41127,9.56641
"15058",8.86645,8.77093,8.41524,8.08951,8.37742,8.51853
"15059",7.92769,8.09134,7.83361,7.80444,8.87609,9.12802
"15060",8.14193,8.31744,9.25003,9.13281,7.7964,9.06553
"15061",7.39987,7.18028,7.41643,7.20725,7.09677,6.98017
"15062",8.17691,8.28063,6.84552,7.1829,7.09643,7.18417
"15063",8.68642,8.46349,8.32474,7.92006,9.08274,8.79056
"15064",10.6199,10.2702,8.66416,6.99112,10.5949,9.08284
"15065",5.63646,5.77944,5.57793,5.81371,7.42882,6.21201
"15066",10.8909,11.0479,10.6107,10.8607,9.97575,10.1717
"15067",5.01431,4.95104,5.08529,4.83374,4.64804,4.94414
"15068",3.94241,3.66301,3.89904,3.81217,3.5135,3.78003
"15069",6.27073,6.12864,5.72562,6.02746,7.92495,8.14576
"15070",4.67888,4.77199,4.64635,4.76711,4.67669,4.61855
"15071",8.98569,8.83595,9.64208,9.55315,9.45434,9.45943
"15072",9.95724,9.89296,9.17876,8.73658,8.9617,8.68966
"15073",8.55474,8.33068,9.69495,9.10711,10.0904,9.92599
"15074",8.79259,8.54956,7.91937,8.36524,8.66702,9.06159
"15075",4.09168,4.23187,3.94586,4.21193,4.15633,4.10509
"15076",4.10837,4.03167,4.29911,4.30271,4.06933,4.24787
"15077",8.73824,8.90746,8.35197,8.70446,8.41873,8.84352
"15078",4.09225,4.21562,4.63171,4.56535,4.13278,4.37817
"15079",6.09592,6.19917,6.1096,6.03094,5.87764,5.97418
"15080",9.52674,9.37914,9.41945,9.80223,9.81627,10.727
"15081",9.42433,9.4051,9.41555,9.05337,9.32245,9.11707
"15082",8.70751,8.73608,6.61253,7.21453,6.60254,6.15804
"15083",8.14981,8.36978,8.40632,8.85828,8.54916,9.0873
"15084",10.1525,10.1167,9.66682,9.93645,9.62228,9.91582
"15085",5.36222,5.43644,5.45918,5.4155,5.18885,5.23573
"15086",6.07347,6.28468,10.2771,8.85912,7.74421,7.92358
"15087",6.46397,6.46621,9.83551,8.30199,7.21101,7.41298
"15088",8.52427,8.21001,7.89056,7.49925,8.53027,8.40184
"15089",8.99283,9.3308,9.08371,9.54458,9.40225,9.1813
"15090",7.97157,7.80702,8.24211,8.3256,8.98699,9.17939
"15091",9.35775,9.11441,8.49502,7.89907,8.7897,8.91663
"15092",7.11533,7.49392,7.69582,7.79583,7.89654,8.2282
"15093",10.5979,10.3719,10.2793,10.3746,10.1325,10.159
"15094",9.0571,8.30064,7.22649,7.50265,7.57097,7.99364
"15095",10.4092,10.1429,9.30666,8.60598,10.2231,9.66343
"15096",11.6278,11.4791,11.2666,10.1231,11.5545,11.8841
"15097",7.71181,7.78498,7.42719,7.30607,8.43958,7.87724
"15098",9.0319,8.8085,8.859,8.93465,9.1128,9.19605
"15099",4.17697,4.67211,4.49855,4.39897,4.19421,3.98289
"15100",4.6265,4.69795,4.70363,4.67869,4.49378,4.70918
"15101",12.4374,12.3554,11.3462,11.1163,12.6202,12.5722
"15102",4.95214,4.99573,4.93724,5.26272,5.18047,5.31827
"15103",7.21832,6.696,6.65807,6.30326,6.2594,6.10014
"15104",6.47235,6.58512,6.51184,6.76087,6.40327,6.37849
"15105",9.54452,9.42143,9.8391,9.82185,8.60582,8.55335
"15106",6.77001,6.76729,7.04863,7.02338,6.49339,6.67168
"15107",10.4269,10.6289,10.757,10.8746,10.6692,10.8174
"15108",5.73043,5.94496,5.80446,5.84357,5.62502,5.69168
"15109",5.3552,5.45453,5.69901,5.38017,5.15392,5.04081
"15110",4.19062,4.12575,4.07509,4.05321,4.05117,3.64211
"15111",9.80766,9.74001,9.13987,9.03127,9.67883,9.95292
"15112",9.05513,8.5668,8.84593,7.15045,7.62303,7.26294
"15113",5.98952,5.85477,5.2453,5.75625,5.29276,5.38842
"15114",6.46895,6.52977,6.44152,6.70886,6.10448,5.84229
"15115",10.3646,10.5479,10.7342,10.2203,10.3646,10.5009
"15116",9.32425,9.50354,8.99076,8.47499,10.4747,11.0794
"15117",10.4134,10.123,9.06167,7.68606,9.2162,7.99566
"15118",7.94517,8.36088,8.0078,8.35494,8.86635,9.52407
"15119",6.18702,6.18353,6.41399,6.15164,5.79885,5.70024
"15120",11.014,11.1718,10.8303,11.3091,11.1119,11.254
"15121",5.60344,5.53772,5.51263,5.52438,6.496,6.17298
"15122",9.34134,9.15124,8.44842,8.78622,9.39433,9.70263
"15123",4.76884,4.75528,6.04726,5.53743,4.96049,5.54999
"15124",9.32434,9.41975,10.2467,9.82032,9.70402,10.1122
"15125",5.84151,5.83827,6.49117,6.13207,8.27756,7.87631
"15126",7.38447,7.16989,7.47476,7.32255,7.13401,6.86643
"15127",6.03086,6.22971,6.46036,6.50536,6.26318,6.0278
"15128",9.31371,9.30165,9.51458,9.18544,11.3753,11.2987
"15129",6.05867,6.15834,6.26983,6.16829,5.89127,5.95279
"15130",8.11502,8.07032,8.10836,8.14512,7.90402,7.95425
"15131",7.04286,7.11863,7.15375,7.19835,7.22858,7.05322
"15132",7.0503,7.00101,7.11601,7.01619,6.76013,6.48612
"15133",10.8773,10.8688,10.6683,10.4285,10.5884,10.6163
"15134",7.95276,8.05648,8.1005,8.08577,8.33535,8.32721
"15135",8.84995,8.83775,8.88024,9.06303,8.9581,9.02222
"15136",7.92906,7.79426,7.44397,7.42702,7.80222,7.48822
"15137",10.2928,10.111,8.73227,7.4896,9.20685,8.22358
"15138",7.03777,7.08042,7.37626,7.40075,6.96501,7.00448
"15139",6.50891,6.68663,6.82791,6.78791,6.70599,6.57988
"15140",6.77911,6.99535,7.13291,6.96891,6.56249,6.63393
"15141",9.31535,9.20884,9.12894,9.03803,9.52582,9.40872
"15142",7.50906,7.57194,7.96006,7.72437,8.14517,8.49873
"15143",8.56335,8.47143,8.49934,8.38191,8.0855,8.13393
"15144",6.5226,6.78542,7.30307,6.81031,7.01773,6.89573
"15145",9.17073,9.26948,8.95042,9.05486,9.34911,9.5349
"15146",9.36566,9.71054,9.85198,9.64463,9.6401,9.64266
"15147",9.37842,9.46067,9.2602,9.04254,10.0142,9.85456
"15148",6.7393,6.69118,6.86807,6.85372,9.04194,8.52977
"15149",10.727,10.6315,10.3707,10.0723,9.90969,9.92407
"15150",11.6539,11.6605,11.0598,11.2034,10.8066,10.9621
"15151",11.2033,11.2696,11.2344,11.551,11.5629,11.4637
"15152",6.91996,6.9885,6.48515,7.03119,6.54233,6.84819
"15153",8.15477,8.08831,8.43769,8.3582,8.17339,7.90234
"15154",9.82536,9.80943,9.45024,9.42537,10.4492,10.2285
"15155",6.04401,6.2671,6.23116,6.6185,6.86096,6.01473
"15156",6.59818,6.96961,6.53233,5.90653,6.36555,6.22515
"15157",8.63407,8.50126,8.39758,8.13201,8.65196,8.78269
"15158",7.57822,7.41186,7.41188,7.46804,7.49654,7.45846
"15159",8.98366,9.07073,9.24672,9.11541,9.86974,9.95616
"15160",8.44752,8.42289,8.62841,8.56955,9.73605,9.6516
"15161",4.31473,4.63361,4.85326,4.79206,4.41261,4.32014
"15162",4.50387,4.37763,4.43581,4.50228,4.24468,4.35856
"15163",4.6895,5.00393,4.47541,4.6947,4.33278,4.41492
"15164",9.69131,9.84163,11.0875,9.64242,11.71,11.0233
"15165",10.2849,10.4411,10.4058,10.9477,10.2246,10.5606
"15166",7.86101,7.41681,7.71274,6.76498,7.50097,7.08803
"15167",11.7854,11.4484,10.6643,10.0086,11.1275,10.8127
"15168",5.54075,5.73865,6.00525,5.57779,6.00892,5.96185
"15169",10.335,10.6947,10.3787,10.6464,9.913,10.7054
"15170",7.71078,7.7298,7.88911,7.96734,7.30539,7.33954
"15171",9.06285,9.24434,9.09023,9.423,8.9066,9.69684
"15172",5.21526,5.15214,5.27567,5.64745,6.00742,6.04739
"15173",10.0825,9.96869,9.16345,9.24606,9.09553,9.36626
"15174",9.31895,9.45422,8.87266,9.13267,9.05341,9.40663
"15175",4.48854,4.48273,4.56801,4.55635,4.83153,4.98248
"15176",4.74936,4.84409,4.63168,4.67346,4.58782,5.02775
"15177",11.5624,11.3801,10.8506,9.62145,10.9288,9.90318
"15178",11.4434,11.5027,11.2642,9.13853,11.5589,10.2637
"15179",9.59174,9.57124,9.35653,9.35316,10.0286,9.85679
"15180",8.53183,8.45608,7.93838,7.95794,8.10623,8.22796
"15181",5.96098,5.94835,6.41428,6.09209,7.20861,7.13447
"15182",9.57552,10.4467,10.4503,10.374,9.92341,9.81239
"15183",6.45246,6.54023,5.23414,4.70644,5.0815,6.31429
"15184",6.66065,6.85718,7.04607,6.95915,6.49318,6.62847
"15185",6.662,6.75356,7.04005,6.7161,5.731,5.46478
"15186",5.03707,4.89934,5.01242,4.56057,4.49697,4.54466
"15187",10.8235,10.7693,10.9237,11.2204,10.8579,11.134
"15188",8.60037,8.47891,7.66316,7.45769,7.80359,8.17092
"15189",7.3888,7.36418,5.54955,5.62717,5.95526,6.44479
"15190",7.11623,7.24466,7.28273,6.99148,7.57785,7.11514
"15191",10.3427,10.1836,9.8708,9.64993,9.80255,9.97009
"15192",7.64227,7.48261,7.60635,7.48206,8.69483,8.28302
"15193",10.9145,10.8886,10.6486,10.3549,10.9852,10.8701
"15194",9.68153,9.8964,9.57051,9.92018,10.1595,10.2486
"15195",9.89118,10.1208,10.127,10.1707,10.1792,10.2168
"15196",6.04365,5.90756,6.2361,6.07287,5.80316,5.74433
"15197",8.14114,8.21135,8.44099,8.37847,8.61716,8.84194
"15198",9.40002,9.38828,9.34209,8.70214,9.40549,9.36977
"15199",7.14046,7.45469,8.28724,7.98255,7.74098,7.72109
"15200",10.1113,9.84494,8.91851,9.51118,9.50426,9.82224
"15201",5.70999,5.51444,5.608,5.64218,5.44847,5.05192
"15202",7.79076,7.97182,8.20935,8.20672,7.79562,7.89688
"15203",3.48324,3.83763,3.90076,4.12672,3.61763,3.49719
"15204",4.88636,4.80306,4.76815,4.82973,4.5528,4.62896
"15205",8.9647,9.07217,8.9021,8.58717,8.01964,8.34126
"15206",10.6392,10.5931,10.2752,10.3265,10.4171,10.3671
"15207",5.16158,5.13821,5.17012,4.92638,5.01273,4.80459
"15208",5.51672,5.41946,5.55565,5.38246,6.22667,7.7031
"15209",11.421,10.9896,10.9913,10.0661,10.9456,10.1503
"15210",7.6975,7.45415,6.95479,6.77333,8.31834,8.34257
"15211",11.0149,10.9693,11.0386,11.037,11.3544,11.4212
"15212",4.44185,4.83141,4.88631,4.67946,4.33329,4.26111
"15213",5.36125,5.25794,5.43256,5.2456,9.57098,8.44925
"15214",4.44903,4.75297,4.95257,4.66792,4.46049,4.86502
"15215",11.2179,11.2609,11.5289,11.3933,11.7573,11.3228
"15216",6.6734,6.68701,6.56666,6.58886,6.60379,6.28351
"15217",11.3237,11.3533,10.9912,10.9116,11.5837,11.4434
"15218",9.57566,9.74407,9.22928,9.5776,9.34323,9.42458
"15219",3.67795,3.76071,3.89921,4.34279,3.94509,3.74298
"15220",7.26108,7.11541,7.9753,7.68219,9.55525,9.32025
"15221",6.82925,6.48645,6.66619,6.30882,9.85095,10.5407
"15222",5.42547,5.33888,5.83521,5.44441,5.39644,5.42818
"15223",8.68049,8.68249,8.27409,8.81317,8.53634,8.74462
"15224",9.49758,9.22982,9.33286,9.74242,9.36528,9.30447
"15225",9.50866,9.44543,8.63714,9.01836,9.10349,9.43857
"15226",8.91595,8.97779,8.7991,9.11093,9.16676,9.28504
"15227",10.696,10.9362,11.0894,11.4907,11.1041,11.1441
"15228",9.38946,9.28821,9.14706,9.23237,8.8494,8.92577
"15229",5.3642,5.63314,5.26197,5.33966,5.39162,4.87925
"15230",7.13856,7.07477,7.14391,6.90017,7.81182,7.78788
"15231",11.1197,10.7868,11.1471,10.1975,11.2154,10.5322
"15232",9.68922,9.79259,9.4764,9.61942,9.49443,10.0308
"15233",10.9836,10.6892,9.20275,7.7658,9.92869,8.49128
"15234",7.65254,7.36336,6.57346,5.67455,7.32167,6.69268
"15235",7.3579,7.17515,6.18846,6.49345,7.0361,7.21367
"15236",8.31975,8.40081,7.99317,8.32331,8.00383,8.11214
"15237",8.63952,8.44941,8.09642,8.73952,8.62959,9.18128
"15238",4.60584,4.67195,4.6849,4.75794,4.32617,4.46217
"15239",8.54977,8.86803,8.51973,9.21227,6.02535,6.95193
"15240",9.53939,9.50282,8.99001,9.37291,8.72639,8.76597
"15241",6.1391,6.17219,6.57283,6.80559,7.69586,7.81867
"15242",10.5116,10.3416,10.62,10.5647,11.0344,11.4853
"15243",10.2484,10.0801,9.62035,9.8785,10.2653,10.3832
"15244",10.397,10.4666,9.94417,10.5135,10.3075,10.4923
"15245",9.01163,8.92911,8.98091,9.21746,9.56457,9.67487
"15246",9.03886,9.14386,9.63422,9.48912,9.48662,9.5829
"15247",5.56703,5.56907,5.78061,5.77127,5.23881,5.40921
"15248",9.95355,10.8154,10.9601,12.0754,12.9459,13.0298
"15249",8.73003,8.63276,8.70671,9.31709,8.99844,8.89512
"15250",11.4688,11.6528,11.4298,11.8201,11.8184,11.6472
"15251",9.36496,9.21442,8.92252,8.84835,8.85643,8.66644
"15252",5.3426,5.50415,6.00905,5.85621,5.70242,5.86259
"15253",4.3028,4.78812,4.75165,5.13554,4.39295,4.37194
"15254",10.8451,10.9207,10.3536,10.3547,10.4169,10.5357
"15255",8.97128,9.11009,8.89373,9.13952,8.55215,8.71186
"15256",7.58832,7.44648,7.50564,7.21356,7.09481,7.16139
"15257",10.8712,10.9767,11.1394,11.0081,11.2248,11.3805
"15258",11.5924,11.4868,10.6685,10.911,10.5403,10.8467
"15259",11.7895,11.6967,10.2234,9.36368,11.2601,10.9426
"15260",8.8661,8.87542,8.49868,8.62663,9.18503,9.11267
"15261",5.6755,5.94165,5.58235,5.81738,5.66684,5.79413
"15262",5.69981,5.71153,6.38499,5.87705,5.94764,5.90727
"15263",7.01609,8.0307,7.55151,7.14002,10.1978,10.2368
"15264",9.30595,9.68375,9.4608,8.93757,10.4344,10.5124
"15265",7.03688,7.21208,6.67063,6.9173,7.31987,7.26213
"15266",5.8609,5.96474,6.06543,5.96151,5.89281,5.38565
"15267",6.02318,6.12078,6.13777,6.28339,5.80251,5.80714
"15268",9.5046,9.45553,9.45944,9.42165,10.113,9.9992
"15269",6.9347,7.48049,7.66067,8.25917,9.70832,10.7094
"15270",12.9768,13.0075,12.6943,12.7095,13.2564,12.9978
"15271",10.9004,10.8714,10.4476,10.2278,11.1905,11.278
"15272",7.2152,7.53727,8.19975,8.41271,6.74129,7.00391
"15273",6.28904,6.46658,6.50127,6.67186,6.58539,7.30119
"15274",7.92694,7.94953,8.80159,9.63562,9.16668,9.96105
"15275",10.7621,11.0808,10.6463,11.1758,10.383,10.7886
"15276",5.32347,5.15783,5.25583,5.23522,6.4728,6.72698
"15277",10.1054,10.2988,11.087,10.8542,7.89096,8.03025
"15278",4.88322,5.23916,5.12007,4.9997,4.92478,5.02336
"15279",9.0192,8.87422,9.01585,10.0568,8.792,9.36376
"15280",7.98919,7.96824,7.34499,7.38087,7.717,7.93385
"15281",9.58697,9.54444,9.41138,9.54176,9.3546,9.54395
"15282",5.89518,5.6707,5.87931,5.82896,9.40435,9.97786
"15283",6.1293,6.20775,6.19879,6.31793,6.37584,6.40156
"15284",9.61562,9.69612,9.21572,9.87839,8.96446,9.30752
"15285",9.0949,9.03234,8.22391,7.90343,8.95288,9.14418
