"GENE_SYMBOL","UL_mean","nonUL_mean","gliomaMeans","gliomaMeans_CBD","sebumMeans","sebum_CBDtreated_Means","pancreaticMeans","DE_incr_ARHGFE10_pancr","DE_decr_ARHGFE10_pancr","FC_incr_ARHGFE10_pancr","FC_decr_ARHGFE10_pancr"
"NR1H4",9.66047619047619,9.26732026143791,5.08026333333333,4.9538,3.4886,3.211379,97.7,171.3,-239.8,2.75332650972364,0.383389046027256
"NR2C1",109.564880952381,114.878104575163,9.01818,8.95961666666667,7.5611,7.792061,957.275,6724.675,-6877.775,8.02481000757358,0.193868252103155
"NR2C2",179.167857142857,142.875490196078,10.3717,10.3789,8.6851,8.816117,193.9,2630.95,-3919.75,14.5685920577617,0.0852712273782715
"NR2E1",4.85285714285714,6.52941176470588,7.36486666666667,7.37408666666667,3.3886,3.211379,117.6,194.7,-180.2,2.65561224489796,0.401129943502825
"NR2E3",11.7957142857143,10.1980392156863,6.77734666666667,6.89673666666667,4.6331,4.553233,100.7,190.433333333333,-308.7,2.89109566368752,0.273362102785406
"NR2F2",848.676666666667,1622.40261437908,9.06913333333333,9.32451666666667,11.6673,10.606023,2105.25,6570.15,-7652.9,4.12084075525472,0.14883607122599
"NR2F6",69.5361904761905,74.6503267973856,10.0187366666667,9.89333666666667,9.4434,8.949881,1004.4,9283.9,-4803.9,10.2432297889287,0.262934208911256
"NR3C2",75.29,108.094117647059,6.74188,6.66966333333333,3.5271,3.400504,129.35,167.4,-731.5,2.29416312330885,0.301770629504128
"NR4A1",77.882380952381,218.369607843137,8.98038333333333,9.24911,10.0626,10.477327,1900.4,9038.53333333333,-571.733333333333,5.75612151827685,0.265910549967901
"NR4A2",33.0304761904762,94.4614379084967,9.64306666666667,9.74965666666667,4.3944,4.073103,147.15,2717.7,-3666.9,19.4689092762487,0.0495950236506188
"NR4A3",70.2878571428571,249.032679738562,7.14129666666667,7.24936333333333,2.5009,1.780831,211.68,3340.18,-401.24,16.7793839758125,0.250382991443411
"NR5A1",12.7914285714286,11.9705882352941,6.87856,6.79599,3.8075,3.490365,100.1,163.1,-162.5,2.62937062937063,0.442155853072434
"NR5A2",30.2597619047619,37.3125816993464,5.72366666666667,5.60056333333333,4.064,3.83126,163.866666666667,1078.26666666667,-300.566666666667,7.58014646053702,0.303652791721368
"NRAS",164.782142857143,123.080392156863,11.8644333333333,11.8334666666667,9.252,9.092413,208.5,7473.6,-10606.9,36.8446043165468,0.0246887470805672
"NRBF2",101.029285714286,87.4686274509804,8.87119666666667,8.32505666666667,6.8065,6.977517,125,946.2,-248.7,8.5696,0.358193548387097
"NRBP1",318.51,253.637254901961,11.1343333333333,10.9021,9.1479,9.211716,774.3,9867.4,-8453,13.7436394162469,0.104365331638059
"NRCAM",44.7035714285714,25.5960784313726,10.6222,10.2753,5.3834,5.436087,115,309.75,-3545.95,3.69347826086957,0.117560690333097
"NRF1",50.5454285714286,46.9139215686275,8.35177,8.38348666666667,5.3669,5.436087,146.2,1207.26666666667,-1203.73333333333,9.25763793889649,0.155215570683323
"NRG1",15.4804761904762,16.1457516339869,6.85616333333333,6.84929,3.3128,2.975039,112.44,166.1,-5207.04,2.477232301672,0.388157106229775
"NRG2",14.1423809523809,15.2326797385621,8.27346666666667,8.63495333333333,3.4544,3.641099,112.6,144.55,-1095.35,2.28374777975133,0.175250357653791
"NRGN",59.6114285714286,90.6627450980392,8.87712666666667,9.01300666666667,8.2499,8.290185,146.9,3349.2,-5425.6,23.7991831177672,0.0387640847565729
"NRIP1",707.615,519.46862745098,9.76642,9.81822,8.184,7.253319,217.6,493.3,-3891.8,3.26700367647059,0.27367399499832
"NRIP3",52.2321428571429,54.3980392156863,6.97889666666667,6.78781666666667,3.5587,3.890546,205.6,2872.7,-184.1,14.9722762645914,0.426479750778816
"NRL",9.53,11.7127450980392,7.71931,7.63992,4.3412,4.613079,113.3,261.8,-380.5,3.31067961165049,0.27316141356256
"NRN1",114.657857142857,202.573529411765,11.7226333333333,11.9793666666667,8.791,8.505687,100.8,194.1,-268.3,2.92559523809524,0.302935827487659
"NRP1",211.9125,248.112908496732,6.98357666666667,7.02287333333333,7.6951,8.13791,561.35,472.5,-12999.8,1.84172085151866,0.122696198516659
"NRP2",179.671396103896,97.515632798574,10.0812566666667,9.26232666666667,5.4758,5.537595,120.133333333333,176.866666666667,-3289.13333333333,2.47225305216426,0.0978707064427358
"NRSN2",83.7371428571429,89.7382352941176,10.4076666666667,10.4604666666667,6.2004,6.284641,4402.2,12991,-9960.3,3.95102448775612,0.434382382336907
"NRTN",5.05142857142857,2.55882352941176,8.11092666666667,8.21848666666667,4.6331,4.797867,212.4,2972.5,-263.9,14.9948210922787,0.353344768439108
"NRXN2",161.814285714286,101.183333333333,8.44497666666667,8.60478333333333,3.8998,4.00252,436.2,2619.75,-181.8,7.00584594222834,0.430451127819549
"NSD1",56.0757142857143,72.7725490196078,8.75672333333333,8.73929333333333,5.6211,5.628582,253.1,3103.95,-2969.1,13.2637297510865,0.0745710411893964
"NSDHL",78.5457142857143,61.8852941176471,10.22049,10.3237133333333,7.0512,7.124388,8629.7,10303.3,-9682.1,2.19393489924331,0.588790167081468
"NSL1",118.993214285714,116.265196078431,10.9895333333333,11.1904666666667,7.263,7.156706,1571.9,3142.53333333333,-4178.93333333333,2.9991941811396,0.272169940028679
"NSMAF",178.211142857143,210.217647058824,9.9287,9.63331,10.0355,10.590151,828,13631.9,-11928.1,17.4636473429952,0.0618580214871093
"NSUN3",47.9114285714286,52.7366013071895,9.33888666666667,9.20653,7.8663,8.007832,134.1,453.8,-1067.6,4.38404175988069,0.133089727974015
"NSUN5",427.027857142857,401.241176470588,9.41943666666667,9.20864333333333,11.4785,11.377051,519.333333333333,4914.53333333333,-6618.26666666667,10.4631578947368,0.151018104384562
"NSUN6",42.637619047619,39.183660130719,7.54175333333333,7.78082333333333,6.0752,6.128682,154.4,1235.8,-1967.9,9.00388601036269,0.10108715512516
"NSUN7",25.1985714285714,21.2352941176471,6.70283333333333,6.30259666666667,5.3336,5.669014,180.45,122.45,-1640.3,1.67858132446661,0.111839077347917
"NT5C",98.9135714285714,114.889215686275,8.64280666666667,8.53329333333333,10.4755,10.94302,188.2,7759.9,-9901.6,42.2321997874602,0.0314483864972464
"NT5C2",239.384285714286,217.96862745098,10.13944,10.0116833333333,8.4427,8.771439,3295.4,5232.5,-3190.7,2.58781938459671,0.661392337896636
"NT5DC3",110.095714285714,133.629411764706,8.29050333333333,8.24134333333333,4.1633,4.532882,219.15,3610.45,-5332.3,17.4747889573352,0.04385949183238
"NT5E",242.578333333333,312.061764705882,10.0187633333333,10.2636866666667,8.165,8.293424,3675.2,14876.4,-10731.9,5.0477797126687,0.365753189879851
"NT5M",49.0842857142857,36.5078431372549,8.71315,8.80850666666667,5.1534,5.778174,164.1,2365,-706.3,15.411943936624,0.189930037848377
"NTAN1",279.045,349.612745098039,9.79441,9.37182333333333,9.8567,9.823148,1517.5,6960.3,-7619.6,5.58668863261944,0.354910808774351
"NTF3",42.2378571428571,43.0107843137255,5.53792,5.57924333333333,4.3944,4.484352,107.7,187.1,-4907.8,2.7372330547818,0.0418196017180789
"NTHL1",85.7371428571429,88.9411764705882,8.29419333333333,8.45864333333333,9.9113,9.600004,423.9,2677.4,-4796.4,7.31611229063458,0.124488901869159
"NTN1",64.1942857142857,92.606862745098,9.96991666666667,10.0422733333333,7.7176,7.891033,126.9,237.3,-173.6,2.86997635933806,0.434711820253989
"NTN3",14.49,21.1411764705882,7.76709,7.86298,4.9694,4.981431,111,188.4,-159.45,2.6972972972973,0.462316641375822
"NTNG1",30.5428571428571,24.6137254901961,6.39915666666667,6.28446666666667,5.1343,5.227866,107,157.95,-165.7,2.47616822429907,0.419207851384508
"NTRK1",6.29642857142857,5.42450980392157,7.56846333333333,7.55592333333333,3.6411,4.00252,111.8,178.133333333333,-173.866666666667,2.5933214072749,0.41340530814215
"NTRK2",28.1129761904762,45.6883986928105,8.21590666666667,8.25347666666667,3.0299,2.052759,117.033333333333,192.7,-4659.4,2.64653944745087,0.0371946935570525
"NTRK3",78.4694444444444,74.0572595704949,9.35907666666667,9.6401,3.8263,3.769096,110.55,167.2,-193.25,2.51243781094527,0.387868229331644
"NTS",14.6271428571429,21.8058823529412,4.53795666666667,4.41085666666667,3.3886,3.102988,110.35,3080.2,-239.8,28.9130040779338,0.355636168211743
"NTSR1",9.09571428571429,7.04901960784314,7.08349333333333,7.16591666666667,4.5426,4.934481,1339.4,8928.6,-12209.5,7.66611915783186,0.384595610842851
"NTSR2",5.29428571428571,5.15686274509804,6.72273,6.79995666666667,3.3886,3.741941,117.8,178.2,-180.4,2.51273344651952,0.405797101449275
"NUAK1",461.16,620.380392156863,8.5973,8.12728333333333,11.4537,11.56455,265.25,5163.65,-11836.85,20.4671065032988,0.120303070840394
"NUBP1",148.982857142857,160.335294117647,9.21012333333333,9.14828666666667,8.8027,8.808009,1300.6,9558.8,-15184.5,8.34953098569891,0.218055605621328
"NUBP2",134.602857142857,114.043137254902,8.95229666666667,8.96640333333333,9.0166,8.733693,1195.5,4593.5,-8003.1,4.84232538686742,0.317357148340541
"NUBPL",89.4328571428571,75.3196078431372,7.85936333333333,8.04717333333333,3.877,3.972485,1872.3,14279.8,-12397.6,8.62687603482348,0.136903808801108
"NUCB1",243.741428571429,273.423529411765,10.9904,11.0452333333333,7.5037,7.471811,13022.9,18141.9,-12313,2.39307681084858,0.602149356356305
"NUCB2",414.680714285714,394.529411764706,9.43688333333333,9.22266666666667,9.746,10.024176,5838.6,14851.3,-13607.6,3.54364059877368,0.3350046670283
"NUCKS1",635.702071428571,653.13068627451,8.08143666666667,8.41590666666667,13.7694,13.740445,4627.35,9915.25,-7643.35,3.14274908965174,0.421247709478594
"NUDC",478.883333333333,495.830718954248,9.47874,9.46192666666667,11.1038,10.977377,7955,13689.5,-11659.9,2.72086737900691,0.578709089989377
"NUDT11",219.751428571429,117.995098039216,8.01470666666667,8.27507666666667,2.1035,2.975039,2104.2,5653.7,-7976.1,3.68686436650509,0.258619968489885
"NUDT13",46.59,35.2343137254902,5.36866666666667,5.45804333333333,5.2853,4.934481,137.1,345.4,-813.2,3.51932895696572,0.214375422664477
"NUDT15",83.6728571428571,76.3411764705882,7.58943666666667,7.55665333333333,8.9829,8.915083,2162.7,8924.5,-8332.2,5.12655476950109,0.335809771301485
"NUDT18",45.0828571428571,53.7960784313725,8.17924333333333,8.07799333333333,7.2239,7.359194,329.8,2918.3,-7638.7,9.84869617950273,0.229907653843052
"NUDT21",332.045476190476,318.716339869281,11.8486333333333,11.9199333333333,9.0702,9.027098,1909.2,9732.4,-7288.05,6.09763251623717,0.188946015424165
"NUDT3",229.159214285714,231.351862745098,10.9979,11.1073666666667,7.7019,7.997932,939.7,13601.7,-12961.7,15.4745131424923,0.0826108189597209
"NUDT4",50.7047619047619,75.4758169934641,12.2819666666667,11.9804,4.7355,4.600213,107.2,180.8,-417.7,2.6865671641791,0.233577981651376
"NUDT6",55.3457142857143,54.5843137254902,8.08845666666667,8.0423,8.5588,8.410961,706.85,5272.025,-6186.375,8.45847775341303,0.314141509329372
"NUDT7",54.7592857142857,56.1058823529412,7.51569,7.67879,4.2161,4.613079,184.1,2317,-3548.5,13.5855513307985,0.0589530073194017
"NUDT9",479.555714285714,466.670588235294,8.26715333333333,8.07698333333333,10.3239,10.070918,406.066666666667,3605.6,-4878.53333333333,9.87933015925135,0.0906006698273237
"NUFIP1",67.0354761904762,59.5941176470588,9.87750666666667,9.81447666666667,6.7712,6.74204,262.05,3167.15,-3749.5,13.0860522800992,0.133744570742076
"NUP107",369.031428571429,377.33137254902,8.99894666666667,9.12821,11.87,11.485567,2171.6,6279.2,-6399.5,3.89150856511328,0.298569627884036
"NUP133",391.904285714286,352.028431372549,8.9177,9.16579,9.3306,10.247612,5216.4,15241.1,-15308,3.92176596886742,0.275977865014426
"NUP153",299.530952380952,570.433333333333,10.8325666666667,10.9861,9.9751,9.833462,4377.6,14158.6,-8842.3,4.2343293128655,0.319294220894695
"NUP155",71.8314285714286,68.0764705882353,10.9336666666667,10.9987333333333,10.9669,10.860091,2662,19287.9,-18321.6,8.24564237415477,0.115616311399444
"NUP160",83.3192857142857,52.3777777777778,9.21821333333333,9.44293333333333,5.7368,5.766384,4312.3,7367.5,-6529,2.70848503118985,0.454644169729369
"NUP188",47.3047619047619,43.8137254901961,10.297,10.4008666666667,8.135,7.954286,2434.4,8356.9,-6943.6,4.43283766020375,0.453763068669021
"NUP205",249.594285714286,280.487254901961,10.2725533333333,10.4440866666667,12.0247,12.245442,5661.7,14329.1,-12009.5,3.5308829503506,0.305331412937223
"NUP210",18.8654285714286,18.828431372549,9.62652,9.86767333333333,8.1576,8.050876,157.7,1225.6,-700,8.7717184527584,0.161073825503356
"NUP214",114.405476190476,146.654248366013,10.1700433333333,10.21607,9.5436,9.399765,134.8,477.7,-872.4,4.54376854599407,0.161718074373018
"NUP37",154.07,139.854901960784,8.83818333333333,8.82217333333333,11.6737,11.804275,5036.4,18564.6,-16543.6,4.68608529902311,0.287417515204769
"NUP43",289.622142857143,234.81862745098,10.8186333333333,10.8882333333333,5.6211,5.514413,921.8,5956.55,-6277.1,7.46186808418312,0.0994311456711836
"NUP50",106.079166666667,116.051633986928,8.53303666666667,8.60797333333333,9.6054,9.181307,317.066666666667,3496.96666666667,-8404,12.0291211101766,0.103273627452375
"NUP54",222.914047619048,279.854575163399,9.68888333333333,9.61054,10.8772,10.808644,682.55,6298.85,-5742.3,10.2284081752253,0.115868726760433
"NUP62CL",6.99071428571429,7.98529411764706,4.96785666666667,4.90298333333333,6.2419,6.590044,124.6,159.6,-3326.7,2.28089887640449,0.0607053110088376
"NUP85",285.78,265.109803921569,10.37888,10.65354,10.8955,10.730167,5182,18426.7,-16373.8,4.55590505596295,0.297617515592962
"NUP88",110.822142857143,123.049019607843,10.9106666666667,10.6652333333333,11.1529,11.232683,3414.7,10258,-9599.5,4.0040706357806,0.357888681529642
"NUP93",76.9092857142857,65.193137254902,10.46227,10.5638866666667,10.1141,10.285846,1036.3,13960.6,-13525.3,14.4715815883431,0.101661142807803
"NUP98",140.248571428571,154.392156862745,10.3776666666667,10.3928333333333,9.8826,9.880651,904.566666666667,9686.83333333333,-10953.6666666667,11.7088108486568,0.118502304271083
"NUPL1",70.9563095238095,71.7552287581699,9.96788333333333,9.67411666666667,5.8679,5.988409,224.533333333333,2669.4,-3085.7,12.8886579572447,0.0945893077208975
"NUPL2",143.661428571429,125.839215686275,9.48281,9.56892666666667,6.9137,6.625636,1512.45,10747.9,-9810.25,8.1062845052729,0.153098750830909
"NUPR1",2194.97285714286,2863.25882352941,11.5343666666667,10.2833733333333,5.9691,7.614646,403.3,1208.5,-16171.3,3.99652863873047,0.269661551246037
"NVL",247.418571428571,197.811764705882,8.60399666666667,8.53759333333333,11.3066,11.236521,191.2,6099.15,-6997.75,32.899320083682,0.0336267909546004
"NXF1",541.334285714286,464.105882352941,10.433,10.4508666666667,9.3433,9.029862,1294.4,7128.25,-7287.95,6.50699165636588,0.241277178297963
"NXF3",12.5185714285714,12.6450980392157,5.5328,5.52880333333333,5.9901,5.766384,122.4,170.7,-538.1,2.39460784313725,0.205756457564576
"NXN",1108.44857142857,884.06862745098,9.92401,10.15443,7.1728,6.830404,229.2,6241.2,-10593.9,28.2303664921466,0.0418483077980573
"NXPH3",155.986428571429,119.809803921569,8.14840666666667,8.51825333333333,3.961,4.209102,105.9,181.6,-142.8,2.7148253068933,0.450769230769231
"NXPH4",47.12,43.6676470588235,8.87966666666667,8.4662,4.3944,5.073681,162.95,1151.55,-239.35,8.06689168456582,0.360026737967914
"NXT1",272.15,346.766666666667,8.94071333333333,8.83422666666667,12.2161,12.124947,6230.3,17527.6,-18751.5,3.81328346949585,0.27467924046618
"NXT2",66.5214285714286,56.2921568627451,9.94739666666667,10.0667233333333,7.4934,7.017918,1382.8,5331.5,-6030.8,4.85558287532543,0.327647524443404
"NYX",52.9928571428571,39.6696078431373,7.68934666666667,7.64221333333333,9.2807,9.050388,112.3,184,-203.5,2.63846838824577,0.383893430214956
"OAS2",34.3814285714286,37.9313725490196,7.83295333333333,8.64035,7.0783,6.330562,411.5,2292.1,-15582.85,6.57010935601458,0.37752136632639
"OASL",44.2892857142857,49.7176470588235,6.79363666666667,7.20642333333333,11.6063,11.625948,692,9450,-10357.25,14.6560693641618,0.112116484213594
"OAT",1750.85285714286,1550.43725490196,9.44968,9.50809333333333,10.6463,10.52031,1712.35,14294.9,-14010.55,9.34811808333577,0.109324390902878
"OAZ1",6683.11809523809,7722.7705882353,12.9324,12.8204,16.081,16.151182,12039.6,10377.1,-7868.4,1.86191401707698,0.652484994633843
"OAZ2",628.701428571429,528.254901960784,9.77320666666667,9.98838333333333,10.9294,10.838416,845.1,1525,-1929.6,2.8045201751272,0.218437360767953
"OAZ3",11.1592857142857,12.9862745098039,6.41436333333333,6.43705,5.5416,5.601842,141.9,286.5,-619.6,3.01902748414376,0.275321637426901
"OBFC1",98.1014285714286,116.557843137255,7.96599666666667,7.68939,8.5278,8.752343,1355.7,10028.5,-11232.7,8.39728553514789,0.358897088619877
"OBSCN",23.737619047619,19.0875816993464,6.79377,6.87715333333333,4.8063,4.516667,127.6,432.8,-201.3,4.39184952978056,0.361155188828943
"OCA2",16.5842857142857,20.2647058823529,6.92444,7.02861666666667,3.1484,3.368842,121.6,166.3,-206.9,2.36759868421053,0.362796427471512
"OCLN",44.7034523809524,41.6238562091503,8.34407666666667,7.69828333333333,8.255,8.300791,326.233333333333,2222.56666666667,-322.266666666667,7.81281291509145,0.282416685222296
"OCRL",212.930714285714,264.990196078431,10.15119,10.0762533333333,10.0351,10.275,2772.55,10651.7,-8815.9,4.84184234729761,0.332922206163881
"ODAM",13.1571428571429,14.9843137254902,4.24880666666667,4.22710666666667,4.9886,4.411479,98.9,190,-2763.8,2.9211324570273,0.0618784155323988
"ODC1",1165.30285714286,1489.57647058824,13.0855666666667,12.574,12.4326,12.669407,1930.1,8078.9,-5349.9,5.18574167141599,0.281033718133072
"ODF1",18.2214285714286,20.6941176470588,5.29368666666667,5.27482,2.3199,2.821748,112.9,148.2,-166.1,2.3126660761736,0.409527195165304
"ODF2",90.23,63.5254901960784,9.47714,9.48207666666667,7.6525,7.441121,613.733333333333,6545.1,-6370.7,11.6644036497936,0.0944836375868816
"OGDH",275.451428571429,358.388888888889,10.7596666666667,10.9002666666667,10.78,11.253447,1307.23333333333,6329.4,-5406.4,5.84182879873524,0.256296798983892
"OGDHL",45.7528571428571,15.6196078431373,6.93866,6.79893333333333,7.25,7.037518,407.3,7548.6,-6215.7,19.5332678615271,0.101712551484934
"OGFOD1",203.012857142857,172.518137254902,9.90575666666667,9.74198333333333,10.0714,10.187697,1382.6,7576.33333333333,-8309.7,6.47977240947008,0.276733957304583
"OGFOD2",70.8514285714286,68.7843137254902,7.91867666666667,7.64795333333333,6.094,6.020658,109.8,251.7,-529.1,3.29234972677596,0.20686553740069
"OGFRL1",144.542857142857,148.207189542484,9.33618333333333,9.45585,8.895,9.481692,683,10057.5,-4986.05,15.7254758418741,0.0619349983537933
"OGN",2210.57071428571,2089.64607843137,5.17023666666667,5.10181333333333,2.6088,2.669062,128.8,165.933333333333,-181.7,2.28830227743271,0.407564395174438
"OGT",368.140190476191,403.952810457516,10.6872666666667,10.4582333333333,5.5212,5.628582,1447.25,7396.95,-8169.85,6.11103817585075,0.206876131581374
"OIP5",22.8585714285714,15.9235294117647,7.62142666666667,8.67996,11.5926,11.352157,1651.1,9292.6,-9386.4,6.62812670340985,0.156896296196494
"OLA1",343.492142857143,406.455882352941,10.7047,10.732,9.9571,10.400918,224.566666666667,3533.03333333333,-3067.16666666667,16.7326703280392,0.0931891870583714
"OLAH",11.847619047619,13.740522875817,4.48919,4.32231333333333,4.0863,2.912117,109.8,172.5,-179.2,2.57103825136612,0.432552248258391
"OLFM1",237.128095238095,135.382352941176,6.44272333333333,6.35981666666667,2.1035,2.382856,121.133333333333,155.7,-172.433333333333,2.2853604843148,0.414819004524887
"OLFM4",3.445,9.98039215686275,5.51890666666667,5.46687333333333,1.7543,2.821748,109.8,162.65,-203.55,2.48132969034608,0.416678607250322
"OLFML1",151.425714285714,251.123529411765,4.79367333333333,4.84301333333333,4.0035,3.83126,139,145.8,-229.4,2.04892086330935,0.349957495041088
"OLFML2A",975.487857142857,696.255882352941,9.01079333333333,9.15580666666667,8.2753,8.110439,1089.2,11640.5,-1551.8,11.6872016158649,0.342791800779265
"OLFML2B",260.448571428571,149.808823529412,6.87228666666667,7.23377666666667,3.6197,3.575997,354.8,2358.7,-791.2,7.64797068771139,0.139719473741437
"OLFML3",1549.42214285714,1369.06274509804,6.30271666666667,6.55027666666667,3.6411,3.679091,515.9,1111,-735.2,3.15351812366738,0.174025390405572
"OLIG2",9.15214285714286,9.53137254901961,9.17883,10.4362666666667,2.8053,2.975039,109.8,174.7,-180,2.59107468123862,0.383561643835616
"OLR1",17.6214285714286,15.1843137254902,4.90107333333333,4.99918333333333,3.1907,3.641099,183.4,91.8,-2351.6,1.50054525627045,0.0658616032414396
"OMD",88.4028571428571,140.833333333333,4.07677333333333,3.57597,3.1009,3.211379,124,157.9,-644.2,2.27338709677419,0.18846056941295
"ONECUT1",13.4285714285714,12.2882352941176,8.00082666666667,8.12891666666667,3.7842,3.400504,146.9,950.6,-573.55,7.4710687542546,0.18576093128904
"ONECUT2",13.4504761904762,13.9146405228758,7.43514666666667,7.42391666666667,4.7851,4.569836,129.4,877.5,-1492.2,7.78129829984544,0.0956363636363636
"OPA3",58.1604761904762,61.5294117647059,7.80382666666667,7.80267333333333,6.3226,6.233424,669.1,3673.425,-4470.3,6.49009863996413,0.262436271840816
"OPCML",16.4242857142857,22.0294117647059,8.74195666666667,9.50145666666667,3.2657,3.261144,104.8,175.65,-170.95,2.67604961832061,0.406011118832523
"OPLAH",53.6914285714286,62.1843137254902,7.71531333333333,7.64096333333333,10.1712,10.942068,709.85,6563.4,-9933.8,10.2461787701627,0.229764830853448
"OPN1SW",10.9414285714286,11.2313725490196,7.5102,7.43711333333333,4.064,3.769096,103.5,210.3,-172.6,3.03188405797101,0.441062176165803
"OPN3",58.1642857142857,70.8852941176471,9.31501666666667,9.72555333333333,6.5707,6.590044,236.1,2150,-5498.06666666667,10.1063108852181,0.0471233224917533
"OPRD1",10.1214285714286,9.73725490196078,7.44369,7.65978333333333,4.3242,4.450052,116.3,158.7,-130.1,2.36457437661221,0.448962304108429
"OPRK1",14.1492857142857,18.5598039215686,5.36408,5.41484,2.8053,3.211379,108,183.5,-184.4,2.69907407407407,0.418663303909206
"OPRL1",23.6178571428571,20.5705882352941,7.32748333333333,7.45228333333333,4.2161,4.181627,120.066666666667,334.233333333333,-256.8,3.78373126041088,0.360186031060543
"OPRM1",10.8297619047619,13.6496732026144,5.44316666666667,5.46191666666667,3.0299,3.400504,109.933333333333,164.4,-187.55,2.49545178896301,0.413172715894869
"OR10C1",14.5971428571429,16.5490196078431,5.29784,5.39501333333333,5.0313,5.121928,110.9,183.3,-187.7,2.65284039675383,0.425290875688916
"OR10H1",17.1642857142857,19.4529411764706,5.93749333333333,5.95015,4.0863,4.00252,110.7,325.7,-125.8,3.94218608852755,0.516153846153846
"OR10H2",70.4742857142857,55.7921568627451,5.68721333333333,5.64743333333333,9.5544,8.205872,112.6,139.7,-201.9,2.24067495559503,0.371028037383178
"OR10H3",29.1114285714286,36.8294117647059,5.73277333333333,5.92741,3.5587,3.534091,112,151.9,-138.8,2.35625,0.524331734064428
"OR10J1",15.28,20.3666666666667,5.7197,5.56872,3.2249,3.400504,121.1,188.1,-207.25,2.5532617671346,0.401875901875902
"OR11A1",18.6271428571429,14.6019607843137,3.92446,4.20013666666667,6.689,6.637415,111.1,168.1,-165.9,2.51305130513051,0.442352941176471
"OR12D2",24.4542857142857,25.778431372549,4.79593333333333,4.78038666666667,3.3128,3.490365,113.1,145.2,-169,2.28381962864721,0.440582588546839
"OR12D3",11.61,17.3274509803922,5.47644,5.40881666666667,3.6197,3.452668,104.7,166.6,-175.6,2.59121298949379,0.461184412396441
"OR1A1",8.10142857142857,10.1,5.65408333333333,5.65255333333333,3.4886,3.641099,97.9,174.1,-172.3,2.77834525025536,0.414940577249576
"OR1A2",7.85,8.55098039215686,5.69178666666667,5.69171,3.757,3.641099,111.7,194.3,-163.8,2.73948075201432,0.415
"OR1D2",34.2357142857143,37.2901960784314,5.47226666666667,5.45144666666667,4.3944,4.073103,106.5,200.3,-154.5,2.88075117370892,0.464285714285714
"OR1E1",12.6557142857143,12.5156862745098,5.46638333333333,5.49679333333333,3.5271,2.289684,102.5,207,-183.9,3.01951219512195,0.417853751187085
"OR1F1",34.3157142857143,38.2156862745098,7.30908,7.01141666666667,4.5574,4.245898,109.5,146.1,-190.1,2.33424657534247,0.38913881748072
"OR1G1",13.4642857142857,16.7705882352941,5.18182,5.08401666666667,3.2249,3.313889,107.7,180.5,-186.4,2.67595171773445,0.374286673380329
"OR2B2",14.1785714285714,15.1137254901961,5.32766,5.20977333333333,5.5488,4.073103,108.1,182.1,-220.6,2.6845513413506,0.357038764208685
"OR2B6",21.3942857142857,23.3666666666667,5.86694333333333,5.97893,3.587,3.313889,110.1,180.1,-396,2.63578564940963,0.254798645088446
"OR2C1",38.5442857142857,44.4901960784314,6.44909,6.52712,3.6971,3.706272,105.3,181.6,-174.4,2.72459639126306,0.402535114765331
"OR2F1",10.1157142857143,12.0686274509804,6.37993333333333,6.41463666666667,3.6411,3.641099,93.9,183.7,-165.9,2.95633652822151,0.435137895812053
"OR2H1",61.8388571428571,59.3401960784314,5.82667666666667,5.89279666666667,3.1907,3.313889,108.5,125.6,-167.6,2.15760368663594,0.464194373401534
"OR2H2",19.4721428571429,21.4147058823529,6.69668,6.64111666666667,3.877,4.00252,107.4,220.8,-215.1,3.05586592178771,0.418491484184915
"OR2J2",4.86214285714286,7.76862745098039,4.70984333333333,4.67148666666667,3.3128,3.534091,119.3,163,-169.6,2.36630343671417,0.432775919732442
"OR2S2",26.7214285714286,30.4607843137255,6.94369,6.79821666666667,3.0299,2.821748,107.8,150.7,-167,2.39795918367347,0.404846756949394
"OR2W1",11.2271428571429,14.3156862745098,4.88147,5.12412333333333,2.8053,2.669062,103.1,142.3,-188.2,2.38021338506305,0.390938511326861
"OR3A1",3.37,4.29019607843137,5.58625666666667,5.74661666666667,3.3128,3.261144,110.7,181.1,-221.8,2.63595302619693,0.38268856109101
"OR3A3",36.4842857142857,36.3333333333333,6.90442333333333,6.75108,4.1808,3.802131,106.1,156,-178.2,2.47031102733271,0.428479794740218
"OR51E2",21.3314285714286,23.4797385620915,5.54425666666667,5.50541333333333,2.8733,3.102988,111.8,146.2,-195,2.30769230769231,0.397404202719407
"OR52A1",16.3357142857143,19.378431372549,4.83240666666667,4.69878666666667,4.1454,4.181627,95.1,177.4,-161.1,2.86540483701367,0.467965653896962
"OR5I1",15.4042857142857,17.321568627451,4.82251333333333,4.94737,2.9891,3.400504,117.7,156.6,-191.5,2.33050127442651,0.355435880175025
"OR6A2",15.4428571428571,16.5725490196078,4.79459333333333,4.88542666666667,2.9891,2.821748,109.8,193.6,-175.2,2.7632058287796,0.424252382517253
"OR7A10",6.65142857142857,7.58235294117647,3.43120666666667,3.30063333333333,3.1484,3.261144,107.3,138,-192.8,2.2861136999068,0.351278600269179
"OR7A17",15.3171428571429,15.2627450980392,4.35180333333333,4.45394,3.5271,3.261144,113.6,164.1,-164.9,2.44454225352113,0.44158482898747
"OR7C2",11.9857142857143,9.61960784313725,5.70876,5.63466666666667,4.7111,4.659897,108.8,192.2,-190.6,2.76654411764706,0.438751472320377
